episode,total_steps,reward,rolling_reward_100,epsilon,loss
0,24,0.0,0.0,0.8,nan
1,48,0.0,0.0,0.8,nan
2,167,2.0,0.6666666666666666,0.8,nan
3,191,0.0,0.5,0.8,nan
4,244,1.0,0.6,0.8,nan
5,268,0.0,0.5,0.8,nan
6,292,0.0,0.42857142857142855,0.7914776,0.006139439530670643
7,316,0.0,0.375,0.7907144,0.015588046982884407
8,340,0.0,0.3333333333333333,0.7899512000000001,0.007175421807914972
9,364,0.0,0.3,0.789188,0.005261970218271017
10,388,0.0,0.2727272727272727,0.7884248,0.006141646299511194
11,412,0.0,0.25,0.7876616000000001,0.0020670704543590546
12,436,0.0,0.23076923076923078,0.7868984,0.00696643628180027
13,539,2.0,0.35714285714285715,0.7861352,0.007034507114440203
14,557,0.0,0.3333333333333333,0.7828598,0.002337308833375573
15,581,0.0,0.3125,0.7822874000000001,0.007010133471339941
16,605,0.0,0.29411764705882354,0.7815242,0.0007388578378595412
17,629,0.0,0.2777777777777778,0.780761,0.006655950099229813
18,682,1.0,0.3157894736842105,0.7799978000000001,0.0024556582793593407
19,832,3.0,0.45,0.7783124,0.006410804111510515
20,980,3.0,0.5714285714285714,0.7735424000000001,0.00417732447385788
21,1004,0.0,0.5454545454545454,0.7688360000000001,0.004235405474901199
22,1028,0.0,0.5217391304347826,0.7680728,0.004137740470468998
23,1052,0.0,0.5,0.7673096,0.008087392896413803
24,1076,0.0,0.48,0.7665464000000001,0.011826743371784687
25,1100,0.0,0.46153846153846156,0.7657832,0.006121141370385885
26,1124,0.0,0.4444444444444444,0.76502,0.004099502693861723
27,1148,0.0,0.42857142857142855,0.7642568000000001,0.003947383724153042
28,1172,0.0,0.41379310344827586,0.7634936,0.0039481488056480885
29,1291,2.0,0.4666666666666667,0.7627304,0.007781604770570993
30,1315,0.0,0.45161290322580644,0.7589462,0.005899987183511257
31,1339,0.0,0.4375,0.758183,0.001965950010344386
32,1363,0.0,0.42424242424242425,0.7574198000000001,0.0077374777756631374
33,1462,2.0,0.47058823529411764,0.7566566,0.00772852823138237
34,1535,1.0,0.4857142857142857,0.7535084000000001,0.004896501544862986
35,1559,0.0,0.4722222222222222,0.751187,0.003082524985074997
36,1583,0.0,0.4594594594594595,0.7504238000000001,0.004657491575926542
37,1607,0.0,0.4473684210526316,0.7496606,0.008046019822359085
38,1631,0.0,0.4358974358974359,0.7488974,0.00816576462239027
39,1655,0.0,0.425,0.7481342000000001,0.008084284141659737
40,1679,0.0,0.4146341463414634,0.747371,0.010128002613782883
41,1703,0.0,0.40476190476190477,0.7466078,0.004122646525502205
42,1727,0.0,0.3953488372093023,0.7458446000000001,8.609979704488069e-05
43,1751,0.0,0.38636363636363635,0.7450814,0.004075243603438139
44,1775,0.0,0.37777777777777777,0.7443182,0.005820241756737232
45,1874,2.0,0.41304347826086957,0.7435550000000001,0.007779962848871946
46,1898,0.0,0.40425531914893614,0.7404068,0.00960305705666542
47,1922,0.0,0.3958333333333333,0.7396436000000001,0.00012977304868400097
48,1946,0.0,0.3877551020408163,0.7388804,0.009579796344041824
49,1999,1.0,0.4,0.7381172,0.00206437218002975
50,2023,0.0,0.39215686274509803,0.7364318000000001,0.002088544424623251
51,2096,1.0,0.40384615384615385,0.7356686,0.0059053171426057816
52,2149,1.0,0.41509433962264153,0.7333472000000001,0.00394645007327199
53,2204,1.0,0.42592592592592593,0.7316618,0.003942577168345451
54,2228,0.0,0.41818181818181815,0.7299128,0.005962229333817959
55,2252,0.0,0.4107142857142857,0.7291496000000001,0.0020397352054715157
56,2276,0.0,0.40350877192982454,0.7283864,4.93891529913526e-05
57,2300,0.0,0.39655172413793105,0.7276232,0.009723909199237823
58,2353,1.0,0.4067796610169492,0.7268600000000001,0.007792552001774311
59,2377,0.0,0.4,0.7251746,0.0039506410248577595
60,2401,0.0,0.39344262295081966,0.7244114,0.005888418760150671
61,2425,0.0,0.3870967741935484,0.7236482000000001,0.005910697393119335
62,2524,2.0,0.4126984126984127,0.722885,0.0021025617606937885
63,2548,0.0,0.40625,0.7197368000000001,0.003989625256508589
64,2572,0.0,0.4,0.7189736,0.002445749705657363
65,2596,0.0,0.3939393939393939,0.7182104,0.004207550082355738
66,2695,2.0,0.417910447761194,0.7174472000000001,0.009665614925324917
67,2719,0.0,0.4117647058823529,0.714299,0.007769367657601833
68,2792,1.0,0.42028985507246375,0.7135358,0.009813914075493813
69,2816,0.0,0.4142857142857143,0.7112144,0.0078666340559721
70,2840,0.0,0.4084507042253521,0.7104512000000001,0.0020316278096288443
71,2864,0.0,0.4027777777777778,0.7096880000000001,0.007921360433101654
72,2888,0.0,0.3972602739726027,0.7089248,0.003989252261817455
73,2912,0.0,0.3918918918918919,0.7081616000000001,0.0019742774311453104
74,2936,0.0,0.38666666666666666,0.7073984,0.01561318151652813
75,2960,0.0,0.3815789473684211,0.7066352,0.003910874016582966
76,2984,0.0,0.37662337662337664,0.705872,0.0020830966532230377
77,3008,0.0,0.3717948717948718,0.7051088000000001,0.013632415793836117
78,3107,2.0,0.3924050632911392,0.7043456,0.005889963358640671
79,3131,0.0,0.3875,0.7011974000000001,0.009589343331754208
80,3155,0.0,0.38271604938271603,0.7004342,0.00029158731922507286
81,3179,0.0,0.3780487804878049,0.699671,0.005906245205551386
82,3278,2.0,0.39759036144578314,0.6989078000000001,0.0039857011288404465
83,3302,0.0,0.39285714285714285,0.6957596,0.00018996423750650138
84,3326,0.0,0.38823529411764707,0.6949964000000001,0.003924040123820305
85,3350,0.0,0.38372093023255816,0.6942332,0.0020380334462970495
86,3374,0.0,0.3793103448275862,0.69347,0.00603443244472146
87,3398,0.0,0.375,0.6927068000000001,0.0040385425090789795
88,3422,0.0,0.3707865168539326,0.6919436000000001,0.002083279425278306
89,3446,0.0,0.36666666666666664,0.6911804,0.007872987538576126
90,3499,1.0,0.37362637362637363,0.6904172000000001,0.0060690538957715034
