episode,total_steps,reward,rolling_reward_100,epsilon,loss
1352,67515,2.0,1.74,0.5952219999999999,0.017326565459370613
1353,67561,1.0,1.73,0.59491,0.017326565459370613
1354,67625,3.0,1.76,0.594634,0.017326565459370613
1355,67660,0.0,1.73,0.59425,0.017326565459370613
1356,67695,0.0,1.71,0.59404,0.016702957451343536
1357,67740,1.0,1.71,0.59383,0.016702957451343536
1358,67809,3.0,1.74,0.59356,0.047590166330337524
1359,67844,0.0,1.71,0.593146,0.047590166330337524
1360,67897,2.0,1.73,0.5929359999999999,0.0007625122671015561
1361,67931,0.0,1.73,0.592618,0.0007625122671015561
1362,68007,4.0,1.75,0.592414,0.0007625122671015561
1363,68052,1.0,1.76,0.591958,0.0007625122671015561
1364,68103,2.0,1.75,0.591688,0.0008898545638658106
1365,68156,2.0,1.74,0.591382,0.0008898545638658106
1366,68212,3.0,1.75,0.591064,0.031628478318452835
1367,68254,1.0,1.73,0.5907279999999999,0.01740136370062828
1368,68309,3.0,1.75,0.590476,0.01740136370062828
1369,68372,4.0,1.77,0.5901460000000001,0.01740136370062828
1370,68428,3.0,1.79,0.5897680000000001,0.029660215601325035
1371,68469,1.0,1.75,0.589432,0.12539249658584595
1372,68536,4.0,1.77,0.589186,0.12539249658584595
1373,68568,0.0,1.75,0.588784,0.029970567673444748
1374,68624,3.0,1.76,0.588592,0.0033221023622900248
1375,68680,3.0,1.79,0.588256,0.0037903855554759502
1376,68736,3.0,1.8,0.58792,0.003743586363270879
1377,68801,3.0,1.81,0.587584,0.015722103416919708
1378,68853,2.0,1.81,0.587194,0.015722103416919708
1379,68906,2.0,1.82,0.586882,0.015722103416919708
1380,68955,2.0,1.8,0.586564,0.015722103416919708
1381,69019,3.0,1.83,0.5862700000000001,0.015722103416919708
1382,69070,2.0,1.83,0.5858859999999999,0.015722103416919708
1383,69121,2.0,1.84,0.58558,0.015722103416919708
1384,69172,2.0,1.84,0.5852740000000001,0.015722103416919708
1385,69207,0.0,1.84,0.5849679999999999,0.03417010232806206
1386,69259,2.0,1.86,0.584758,0.03417010232806206
1387,69301,1.0,1.85,0.584446,0.03417010232806206
1388,69357,2.0,1.85,0.584194,0.03417010232806206
1389,69410,2.0,1.84,0.583858,0.03417010232806206
1390,69468,2.0,1.84,0.58354,0.03417010232806206
1391,69513,1.0,1.83,0.5831919999999999,0.017567090690135956
1392,69604,6.0,1.88,0.5829219999999999,0.017567090690135956
1393,69639,0.0,1.87,0.582376,0.0010554891778156161
1394,69674,0.0,1.86,0.582166,0.0010554891778156161
1395,69709,0.0,1.84,0.5819559999999999,0.0010554891778156161
1396,69822,7.0,1.91,0.581746,0.0010554891778156161
1397,69875,2.0,1.93,0.5810679999999999,0.0010554891778156161
1398,69940,3.0,1.96,0.58075,0.0010554891778156161
1399,69986,1.0,1.94,0.58036,0.048354245722293854
1400,70021,0.0,1.93,0.580084,0.048354245722293854
1401,70097,4.0,1.95,0.579874,0.048354245722293854
1402,70154,2.0,1.95,0.579418,0.048354245722293854
1403,70189,0.0,1.94,0.5790759999999999,0.048354245722293854
1404,70253,3.0,1.97,0.578866,0.048354245722293854
1405,70306,2.0,1.99,0.5784819999999999,0.048354245722293854
1406,70390,7.0,2.04,0.578164,0.048354245722293854
1407,70441,2.0,2.04,0.5776600000000001,0.048354245722293854
1408,70476,0.0,2.02,0.5773539999999999,0.048354245722293854
1409,70551,4.0,2.04,0.577144,0.017050039023160934
1410,70595,1.0,2.05,0.576694,0.017050039023160934
1411,70657,3.0,2.04,0.57643,0.017050039023160934
1412,70721,3.0,2.07,0.576058,0.017050039023160934
1413,70756,0.0,2.03,0.575674,0.017050039023160934
1414,70791,0.0,2.01,0.575464,0.03326721861958504
1415,70843,2.0,2.03,0.5752539999999999,0.03326721861958504
1416,70884,1.0,2.01,0.5749420000000001,0.03326721861958504
1417,70919,0.0,1.99,0.574696,0.0172421857714653
1418,70954,0.0,1.97,0.574486,0.0172421857714653
1419,70988,0.0,1.96,0.574276,0.0172421857714653
1420,71041,2.0,1.98,0.5740719999999999,0.00082416768418625
1421,71076,0.0,1.95,0.573754,0.00082416768418625
1422,71141,3.0,1.95,0.573544,0.0003021199954673648
1423,71205,3.0,1.95,0.5731539999999999,0.0003021199954673648
1424,71276,3.0,1.98,0.57277,0.0003021199954673648
1425,71310,0.0,1.97,0.572344,0.0009278503130190074
1426,71380,3.0,1.96,0.57214,0.0009278503130190074
1427,71414,0.0,1.91,0.57172,0.016673246398568153
1428,71460,1.0,1.89,0.5715159999999999,0.016673246398568153
1429,71513,2.0,1.9,0.57124,0.01636527106165886
1430,71565,2.0,1.9,0.5709219999999999,0.01636527106165886
1431,71630,3.0,1.89,0.5706100000000001,0.01636527106165886
1432,71691,3.0,1.92,0.57022,0.01636527106165886
1433,71751,3.0,1.93,0.569854,0.01636527106165886
1434,71816,3.0,1.94,0.569494,0.01636527106165886
1435,71861,1.0,1.95,0.569104,0.016635837033391
1436,71896,0.0,1.93,0.5688340000000001,0.016635837033391
1437,71931,0.0,1.91,0.568624,0.016896110028028488
1438,71973,1.0,1.88,0.568414,0.016896110028028488
1439,72026,2.0,1.87,0.5681620000000001,0.016896110028028488
1440,72071,1.0,1.84,0.567844,0.016896110028028488
1441,72129,2.0,1.81,0.567574,0.016896110028028488
1442,72182,2.0,1.83,0.567226,0.016896110028028488
1443,72246,3.0,1.86,0.566908,0.016896110028028488
1444,72298,2.0,1.87,0.566524,0.016896110028028488
1445,72351,2.0,1.86,0.5662119999999999,0.016896110028028488
1446,72386,0.0,1.84,0.565894,0.016896110028028488
1447,72468,5.0,1.86,0.565684,0.016896110028028488
1448,72503,0.0,1.84,0.5651919999999999,0.0024337326176464558
1449,72537,0.0,1.84,0.564982,0.0024337326176464558
1450,72572,0.0,1.82,0.564778,0.0024337326176464558
1451,72624,2.0,1.84,0.564568,0.032366953790187836
1452,72659,0.0,1.82,0.564256,0.06141187995672226
1453,72740,5.0,1.86,0.564046,0.06141187995672226
1454,72796,2.0,1.85,0.5635600000000001,0.017252735793590546
1455,72846,2.0,1.87,0.563224,0.016994984820485115
1456,72914,3.0,1.9,0.562924,0.016994984820485115
1457,72964,2.0,1.91,0.562516,0.016994984820485115
1458,73015,2.0,1.9,0.562216,0.0035794000141322613
1459,73084,4.0,1.94,0.5619099999999999,0.0035794000141322613
1460,73115,0.0,1.92,0.561496,0.016627274453639984
1461,73157,1.0,1.93,0.56131,0.016627274453639984
1462,73220,3.0,1.92,0.5610580000000001,0.016627274453639984
1463,73259,1.0,1.92,0.5606800000000001,0.04660851135849953
1464,73320,3.0,1.93,0.560446,0.04660851135849953
1465,73359,1.0,1.92,0.5600799999999999,0.001974719576537609
1466,73402,1.0,1.9,0.5598460000000001,0.001974719576537609
1467,73466,7.0,1.96,0.559588,0.001974719576537609
1468,73510,1.0,1.94,0.559204,0.001974719576537609
1469,73549,1.0,1.91,0.55894,0.001974719576537609
1470,73589,1.0,1.89,0.5587059999999999,0.001974719576537609
1471,73620,0.0,1.88,0.5584659999999999,0.001974719576537609
1472,73660,1.0,1.85,0.55828,0.0016461556078866124
1473,73703,1.0,1.86,0.55804,0.0316571481525898
1474,73741,1.0,1.84,0.557782,0.0316571481525898
1475,73773,0.0,1.81,0.557554,0.0316571481525898
1476,73829,2.0,1.8,0.5573619999999999,0.0316571481525898
1477,73861,0.0,1.77,0.557026,0.0316571481525898
1478,73917,2.0,1.77,0.556834,0.0316571481525898
1479,73962,1.0,1.76,0.5564979999999999,0.0316571481525898
1480,74001,1.0,1.75,0.556228,0.0316571481525898
1481,74034,0.0,1.72,0.555994,0.0316571481525898
1482,74092,3.0,1.73,0.555796,0.0316571481525898
1483,74134,1.0,1.72,0.5554479999999999,0.01585870049893856
1484,74167,0.0,1.7,0.555196,0.01585870049893856
1485,74207,1.0,1.71,0.554998,0.01585870049893856
1486,74265,3.0,1.72,0.554758,0.01585870049893856
1487,74310,1.0,1.72,0.5544100000000001,0.01585870049893856
1488,74380,3.0,1.73,0.55414,0.01585870049893856
1489,74420,1.0,1.72,0.55372,0.0009434749954380095
1490,74467,2.0,1.72,0.55348,0.016148889437317848
1491,74518,2.0,1.73,0.553198,0.016148889437317848
1492,74571,3.0,1.7,0.5528919999999999,0.016148889437317848
1493,74621,2.0,1.72,0.552574,0.016148889437317848
1494,74668,2.0,1.74,0.5522739999999999,0.016148889437317848
1495,74738,4.0,1.78,0.551992,0.015803342685103416
1496,74782,1.0,1.72,0.551572,0.015803342685103416
1497,74829,2.0,1.72,0.5513079999999999,0.015803342685103416
1498,74873,1.0,1.7,0.551026,0.015803342685103416
1499,74905,0.0,1.69,0.550762,0.015803342685103416
1500,74943,1.0,1.7,0.55057,0.015803342685103416
1501,75003,3.0,1.69,0.550342,0.015803342685103416
1502,75044,1.0,1.68,0.549982,0.015803342685103416
1503,75094,2.0,1.7,0.549736,0.0007083291420713067
1504,75128,0.0,1.67,0.549436,0.0007083291420713067
1505,75183,2.0,1.67,0.5492319999999999,0.016658635810017586
1506,75223,1.0,1.61,0.548902,0.016658635810017586
1507,75290,3.0,1.62,0.548662,0.016658635810017586
1508,75330,1.0,1.63,0.54826,0.016658635810017586
1509,75369,1.0,1.6,0.54802,0.016658635810017586
1510,75402,0.0,1.59,0.547786,0.016658635810017586
1511,75443,1.0,1.57,0.547588,0.016658635810017586
1512,75486,1.0,1.55,0.547342,0.016658635810017586
1513,75519,0.0,1.55,0.547084,0.016658635810017586
1514,75558,1.0,1.56,0.546886,0.016658635810017586
1515,75637,5.0,1.59,0.5466519999999999,0.016658635810017586
1516,75687,2.0,1.6,0.546178,0.016658635810017586
1517,75763,4.0,1.64,0.545878,0.016658635810017586
1518,75814,2.0,1.66,0.545422,0.016658635810017586
1519,75872,3.0,1.69,0.5451159999999999,0.016658635810017586
1520,75919,2.0,1.69,0.5447679999999999,0.07878263294696808
1521,75981,3.0,1.72,0.544486,0.07878263294696808
1522,76032,2.0,1.71,0.544114,0.07878263294696808
1523,76092,3.0,1.71,0.5438080000000001,0.04765097051858902
1524,76140,2.0,1.7,0.5434479999999999,0.03179743140935898
1525,76212,4.0,1.74,0.54316,0.016069162636995316
1526,76268,3.0,1.74,0.542728,0.03290519118309021
1527,76317,2.0,1.76,0.542392,0.03179393708705902
1528,76380,7.0,1.82,0.542098,0.03179393708705902
1529,76478,7.0,1.87,0.54172,0.016561085358262062
1530,76533,3.0,1.88,0.541132,0.016561085358262062
1531,76581,2.0,1.87,0.540802,0.016561085358262062
1532,76630,2.0,1.86,0.5405139999999999,0.016561085358262062
1533,76678,2.0,1.85,0.5402199999999999,0.016561085358262062
1534,76727,2.0,1.84,0.539932,0.016561085358262062
1535,76790,7.0,1.9,0.5396380000000001,0.016561085358262062
1536,76867,4.0,1.94,0.53926,0.016561085358262062
1537,76902,0.0,1.94,0.538798,0.016561085358262062
1538,76957,3.0,1.96,0.5385880000000001,0.016561085358262062
1539,76999,1.0,1.95,0.538258,0.016561085358262062
1540,77055,3.0,1.97,0.538006,0.016561085358262062
1541,77119,7.0,2.02,0.53767,0.016561085358262062
1542,77188,11.0,2.11,0.5372859999999999,0.016561085358262062
1543,77244,3.0,2.11,0.536872,0.015970556065440178
1544,77315,4.0,2.13,0.536536,0.030704611912369728
1545,77378,7.0,2.18,0.53611,0.030704611912369728
1546,77442,7.0,2.25,0.535732,0.030704611912369728
1547,77490,2.0,2.22,0.5353479999999999,0.030704611912369728
1548,77545,3.0,2.25,0.53506,0.030704611912369728
1549,77594,2.0,2.27,0.5347299999999999,0.030704611912369728
1550,77641,2.0,2.29,0.5344359999999999,0.030704611912369728
1551,77722,5.0,2.32,0.534154,0.030704611912369728
1552,77769,2.0,2.34,0.533668,0.030704611912369728
1553,77846,4.0,2.33,0.5333859999999999,0.030704611912369728
1554,77955,8.0,2.39,0.532924,0.030704611912369728
1555,78026,8.0,2.45,0.53227,0.030704611912369728
1556,78086,3.0,2.45,0.531844,0.030704611912369728
1557,78135,2.0,2.45,0.5314840000000001,0.030704611912369728
1558,78208,4.0,2.47,0.53119,0.030704611912369728
1559,78264,3.0,2.46,0.530752,0.08754349499940872
1560,78331,4.0,2.5,0.530416,0.016581395640969276
1561,78387,3.0,2.52,0.530014,0.016581395640969276
1562,78442,3.0,2.52,0.529678,0.016581395640969276
1563,78513,8.0,2.59,0.5293479999999999,0.016581395640969276
1564,78568,3.0,2.59,0.528922,0.016581395640969276
1565,78637,11.0,2.69,0.528592,0.004006654489785433
1566,78679,1.0,2.69,0.528178,0.004006654489785433
1567,78720,1.0,2.63,0.527926,0.004006654489785433
1568,78783,4.0,2.66,0.5276799999999999,0.03408856689929962
1569,78823,1.0,2.66,0.5273019999999999,0.03408856689929962
1570,78857,0.0,2.65,0.5270619999999999,0.03408856689929962
1571,78921,7.0,2.72,0.526858,0.03408856689929962
1572,78969,2.0,2.73,0.526474,0.03408856689929962
1573,79032,4.0,2.76,0.526186,0.03408856689929962
1574,79088,3.0,2.78,0.525808,0.020338118076324463
1575,79130,1.0,2.79,0.5254719999999999,0.03357282653450966
1576,79164,0.0,2.77,0.52522,0.03357282653450966
1577,79236,8.0,2.85,0.5250159999999999,0.035808779299259186
1578,79330,7.0,2.9,0.5245839999999999,0.020088983699679375
1579,79385,3.0,2.92,0.5240199999999999,0.020088983699679375
1580,79433,2.0,2.93,0.52369,0.020088983699679375
1581,79489,3.0,2.96,0.5234019999999999,0.020088983699679375
1582,79537,2.0,2.95,0.523066,0.020088983699679375
1583,79601,7.0,3.01,0.522778,0.020088983699679375
1584,79642,1.0,3.02,0.522394,0.020088983699679375
1585,79697,3.0,3.04,0.5221480000000001,0.020088983699679375
1586,79760,4.0,3.05,0.521818,0.020088983699679375
1587,79863,7.0,3.11,0.52144,0.004085741005837917
1588,79911,2.0,3.1,0.520822,0.004085741005837917
1589,79999,6.0,3.15,0.520534,0.004085741005837917
1590,80075,8.0,3.21,0.520006,0.004085741005837917
1591,80124,2.0,3.21,0.51955,0.004085741005837917
1592,80173,2.0,3.2,0.5192559999999999,0.04827001690864563
1593,80228,3.0,3.21,0.5189619999999999,0.04827001690864563
1594,80284,3.0,3.22,0.518632,0.03130030632019043
1595,80333,2.0,3.2,0.518296,0.016640786081552505
1596,80388,3.0,3.22,0.518002,0.016640786081552505
1597,80452,7.0,3.27,0.5176719999999999,0.003958188928663731
1598,80515,7.0,3.33,0.517288,0.0036084861494600773
1599,80594,5.0,3.38,0.51691,0.0036084861494600773
1600,80650,3.0,3.4,0.516436,0.0036084861494600773
1601,80714,7.0,3.44,0.5161,0.0036084861494600773
1602,80782,4.0,3.47,0.5157160000000001,0.0036084861494600773
1603,80837,3.0,3.48,0.515308,0.0036084861494600773
1604,80901,7.0,3.55,0.5149779999999999,0.0036084861494600773
1605,80957,3.0,3.56,0.514594,0.0036084861494600773
1606,81013,3.0,3.58,0.514258,0.0036084861494600773
1607,81069,3.0,3.58,0.513922,0.0036084861494600773
1608,81137,4.0,3.61,0.513586,0.0036084861494600773
1609,81184,2.0,3.62,0.5131779999999999,0.0036084861494600773
1610,81240,3.0,3.65,0.512896,0.01938636600971222
1611,81289,2.0,3.66,0.5125599999999999,0.0012491788947954774
1612,81344,3.0,3.68,0.512266,0.0012491788947954774
1613,81399,3.0,3.71,0.511936,0.030617598444223404
1614,81448,2.0,3.72,0.511606,0.030617598444223404
1615,81504,3.0,3.7,0.511312,0.04644610732793808
1616,81559,3.0,3.71,0.510976,0.018239246681332588
1617,81653,7.0,3.74,0.5106459999999999,0.018239246681332588
1618,81709,3.0,3.75,0.5100819999999999,0.018239246681332588
1619,81756,2.0,3.74,0.509746,0.018239246681332588
1620,81820,7.0,3.79,0.5094639999999999,0.018195737153291702
1621,81884,7.0,3.83,0.50908,0.0034768804907798767
1622,81919,0.0,3.81,0.508696,0.03315676748752594
1623,81975,3.0,3.81,0.508486,0.03315676748752594
1624,82039,7.0,3.86,0.50815,0.03315676748752594
1625,82087,2.0,3.84,0.5077659999999999,0.03315676748752594
1626,82136,2.0,3.83,0.507478,0.03315676748752594
1627,82198,3.0,3.84,0.507184,0.0025391129311174154
1628,82256,3.0,3.8,0.506812,0.0025391129311174154
1629,82304,2.0,3.75,0.506464,0.04693536460399628
1630,82353,2.0,3.74,0.506176,0.00422093877568841
1631,82422,11.0,3.83,0.5058819999999999,0.00422093877568841
1632,82457,0.0,3.81,0.505468,0.00422093877568841
1633,82521,7.0,3.86,0.505258,0.00422093877568841
1634,82584,7.0,3.91,0.504874,0.00422093877568841
1635,82648,7.0,3.91,0.504496,0.0015361104160547256
1636,82703,2.0,3.89,0.504112,0.0008993434021249413
1637,82758,2.0,3.91,0.503782,0.0008993434021249413
1638,82798,1.0,3.89,0.503452,0.0008993434021249413
1639,82830,0.0,3.88,0.503212,0.0008993434021249413
1640,82874,1.0,3.86,0.50302,0.0008993434021249413
1641,82932,3.0,3.82,0.502756,0.0008993434021249413
1642,82971,1.0,3.72,0.502408,0.017003485932946205
1643,83018,2.0,3.71,0.502174,0.017003485932946205
1644,83058,1.0,3.68,0.501892,0.017003485932946205
1645,83091,0.0,3.61,0.501652,0.017003485932946205
1646,83123,0.0,3.54,0.5014540000000001,0.017003485932946205
1647,83155,0.0,3.52,0.501262,0.017003485932946205
1648,83199,1.0,3.5,0.5010699999999999,0.017003485932946205
1649,83246,2.0,3.5,0.500806,0.017003485932946205
1650,83280,0.0,3.48,0.500524,0.017003485932946205
1651,83342,3.0,3.46,0.50032,0.018921516835689545
1652,83397,2.0,3.46,0.49994799999999995,0.018921516835689545
1653,83454,3.0,3.45,0.499618,0.018921516835689545
1654,83485,0.0,3.37,0.49927599999999994,0.018921516835689545
1655,83530,1.0,3.3,0.49909000000000003,0.018921516835689545
1656,83568,1.0,3.28,0.49882000000000004,0.018921516835689545
1657,83623,2.0,3.28,0.49859200000000004,0.07408320903778076
1658,83663,1.0,3.25,0.498262,0.07408320903778076
1659,83707,1.0,3.23,0.49802199999999996,0.07408320903778076
1660,83762,3.0,3.22,0.49775800000000003,0.07408320903778076
1661,83843,4.0,3.23,0.497428,0.07408320903778076
1662,83916,4.0,3.24,0.496942,0.07408320903778076
1663,83964,2.0,3.18,0.49650399999999995,0.0026864800602197647
1664,84015,2.0,3.17,0.496216,0.016862252727150917
1665,84049,0.0,3.06,0.49590999999999996,0.016862252727150917
1666,84092,1.0,3.06,0.495706,0.016862252727150917
1667,84124,0.0,3.05,0.495448,0.016197629272937775
1668,84157,0.0,3.01,0.49525600000000003,0.0021844017319381237
1669,84207,2.0,3.02,0.495058,0.0021844017319381237
1670,84238,0.0,3.02,0.49475800000000003,0.0021844017319381237
1671,84278,1.0,2.96,0.494572,0.0021844017319381237
1672,84311,0.0,2.94,0.494332,0.0021844017319381237
1673,84374,3.0,2.93,0.49413399999999996,0.0021844017319381237
1674,84418,1.0,2.91,0.493756,0.0021844017319381237
1675,84450,0.0,2.9,0.49349200000000004,0.0021844017319381237
1676,84489,1.0,2.91,0.49329999999999996,0.0021844017319381237
1677,84539,2.0,2.85,0.493066,0.0021844017319381237
1678,84586,2.0,2.8,0.49276600000000004,0.0021844017319381237
1679,84626,1.0,2.78,0.49248400000000003,0.0021844017319381237
1680,84657,0.0,2.76,0.492244,0.0021844017319381237
1681,84712,2.0,2.75,0.492058,0.0021844017319381237
1682,84746,0.0,2.73,0.49172799999999994,0.03260389342904091
1683,84778,0.0,2.66,0.49152399999999996,0.03260389342904091
1684,84817,1.0,2.66,0.491332,0.03260389342904091
1685,84867,2.0,2.65,0.49109800000000003,0.03260389342904091
1686,84899,0.0,2.61,0.49079799999999996,0.03260389342904091
1687,84969,4.0,2.58,0.490606,0.03260389342904091
1688,85021,2.0,2.58,0.490186,0.03260389342904091
1689,85073,2.0,2.54,0.48987400000000003,0.03260389342904091
1690,85125,2.0,2.48,0.48956199999999994,0.03260389342904091
1691,85157,0.0,2.46,0.48924999999999996,0.03260389342904091
1692,85225,4.0,2.48,0.489058,0.03260389342904091
1693,85275,2.0,2.47,0.48865000000000003,0.03260389342904091
1694,85307,0.0,2.44,0.48834999999999995,0.03260389342904091
1695,85339,0.0,2.42,0.488158,0.03260389342904091
1696,85382,1.0,2.4,0.487966,0.03260389342904091
1697,85432,2.0,2.35,0.48770800000000003,0.03260389342904091
1698,85482,2.0,2.3,0.48740799999999995,0.05164572224020958
1699,85515,0.0,2.25,0.487108,0.05164572224020958
1700,85579,3.0,2.25,0.48690999999999995,0.05164572224020958
1701,85617,1.0,2.19,0.486526,0.05164572224020958
1702,85655,1.0,2.16,0.486298,0.05164572224020958
1703,85705,2.0,2.15,0.48607,0.05164572224020958
1704,85738,0.0,2.08,0.48577000000000004,0.05164572224020958
1705,85770,0.0,2.05,0.485572,0.05164572224020958
1706,85835,4.0,2.06,0.48538000000000003,0.05164572224020958
1707,85874,1.0,2.04,0.48499000000000003,0.05164572224020958
1708,85913,1.0,2.01,0.48475599999999996,0.05164572224020958
1709,85960,2.0,2.01,0.484522,0.05164572224020958
1710,86005,1.0,1.99,0.48424,0.017063427716493607
1711,86045,1.0,1.98,0.48397,0.017063427716493607
1712,86096,2.0,1.97,0.48373,0.017063427716493607
1713,86177,5.0,1.99,0.48342399999999996,0.0007564007537439466
1714,86242,4.0,2.01,0.482938,0.0007564007537439466
1715,86298,3.0,2.01,0.482548,0.0007564007537439466
1716,86378,5.0,2.03,0.482212,0.0007564007537439466
1717,86434,3.0,1.99,0.48173199999999994,0.0007564007537439466
1718,86483,2.0,1.98,0.48139599999999994,0.0007564007537439466
1719,86539,3.0,1.99,0.48110200000000003,0.0007564007537439466
1720,86587,2.0,1.94,0.480766,0.0007564007537439466
1721,86634,2.0,1.89,0.48047799999999996,0.0007564007537439466
1722,86682,2.0,1.91,0.48019599999999996,0.0007564007537439466
1723,86738,3.0,1.91,0.479908,0.0007564007537439466
1724,86795,2.0,1.86,0.479572,0.0007564007537439466
1725,86858,4.0,1.88,0.47922999999999993,0.0007564007537439466
1726,86900,1.0,1.87,0.47885199999999994,0.0007564007537439466
1727,86948,2.0,1.86,0.4786,0.00021644323715008795
1728,87015,4.0,1.87,0.47831199999999996,0.050554774701595306
1729,87079,7.0,1.92,0.47790999999999995,0.050554774701595306
1730,87134,3.0,1.93,0.477526,0.050554774701595306
1731,87198,7.0,1.89,0.47719599999999995,0.050554774701595306
1732,87262,7.0,1.96,0.476812,0.050554774701595306
1733,87311,2.0,1.91,0.47642799999999996,0.050554774701595306
1734,87414,8.0,1.92,0.47613399999999995,0.050554774701595306
1735,87490,12.0,1.97,0.47551599999999994,0.050554774701595306
1736,87538,2.0,1.97,0.47506000000000004,0.050554774701595306
1737,87579,1.0,1.96,0.47477199999999997,0.050554774701595306
1738,87642,4.0,1.99,0.474526,0.050554774701595306
1739,87698,3.0,2.02,0.474148,0.050554774701595306
1740,87762,7.0,2.08,0.473812,0.050554774701595306
1741,87818,3.0,2.08,0.47342799999999996,0.050554774701595306
1742,87881,4.0,2.11,0.47309199999999996,0.050554774701595306
1743,87937,3.0,2.12,0.47271399999999997,0.050554774701595306
1744,87997,3.0,2.14,0.47237799999999996,0.050554774701595306
1745,88053,3.0,2.17,0.47201799999999994,0.050554774701595306
1746,88102,2.0,2.19,0.47168199999999993,0.050554774701595306
1747,88150,2.0,2.21,0.47138800000000003,0.050554774701595306
1748,88205,3.0,2.23,0.47109999999999996,0.050554774701595306
1749,88260,3.0,2.24,0.47077,0.050554774701595306
1750,88357,7.0,2.31,0.47043999999999997,0.03649817407131195
1751,88405,2.0,2.3,0.469858,0.03649817407131195
1752,88460,3.0,2.31,0.46956999999999993,0.03649817407131195
1753,88523,4.0,2.32,0.46924,0.034634679555892944
1754,88572,2.0,2.34,0.468862,0.034634679555892944
1755,88605,0.0,2.33,0.468568,0.0339670293033123
1756,88669,3.0,2.35,0.46836999999999995,0.0339670293033123
1757,88714,1.0,2.34,0.467986,0.0339670293033123
1758,88749,0.0,2.33,0.467716,0.0339670293033123
1759,88783,0.0,2.32,0.467506,0.0339670293033123
1760,88839,2.0,2.31,0.467302,0.0339670293033123
1761,88898,3.0,2.3,0.466966,0.0339670293033123
1762,88938,1.0,2.27,0.466612,0.0339670293033123
1763,88972,0.0,2.25,0.466372,0.0339670293033123
1764,89073,6.0,2.29,0.466168,0.004245046526193619
1765,89107,0.0,2.29,0.46556200000000003,0.004245046526193619
1766,89149,1.0,2.29,0.46535799999999994,0.004245046526193619
1767,89198,2.0,2.31,0.465106,0.004245046526193619
1768,89233,0.0,2.31,0.464812,0.004245046526193619
1769,89274,1.0,2.3,0.46460199999999996,0.004245046526193619
1770,89320,1.0,2.31,0.464356,0.004245046526193619
1771,89369,2.0,2.32,0.46407999999999994,0.01760484278202057
1772,89422,2.0,2.34,0.46378600000000003,0.01760484278202057
1773,89474,2.0,2.33,0.463468,0.01760484278202057
1774,89550,4.0,2.36,0.463156,0.01760484278202057
1775,89606,3.0,2.39,0.4627,0.01760484278202057
1776,89647,1.0,2.39,0.462364,0.01760484278202057
1777,89699,2.0,2.39,0.46211800000000003,0.01760484278202057
1778,89773,4.0,2.41,0.46180599999999994,0.01760484278202057
1779,89814,1.0,2.41,0.46136199999999994,0.01760484278202057
1780,89856,1.0,2.42,0.46111599999999997,0.01760484278202057
1781,89890,0.0,2.4,0.46086399999999994,0.0042755380272865295
1782,89924,0.0,2.4,0.46065999999999996,0.0042755380272865295
1783,89985,3.0,2.43,0.460456,0.0031281709671020508
1784,90038,2.0,2.44,0.46009,0.0031281709671020508
1785,90098,3.0,2.45,0.45977199999999996,0.0031281709671020508
1786,90142,1.0,2.46,0.45941199999999993,0.0031281709671020508
1787,90183,1.0,2.43,0.459148,0.0031281709671020508
1788,90225,1.0,2.42,0.45890200000000003,0.0031281709671020508
1789,90271,1.0,2.41,0.45865,0.0031281709671020508
1790,90304,0.0,2.39,0.45837399999999995,0.0031281709671020508
1791,90339,0.0,2.39,0.458176,0.03325604647397995
1792,90373,0.0,2.35,0.457966,0.03325604647397995
1793,90408,0.0,2.33,0.457762,0.03325604647397995
1794,90471,3.0,2.36,0.45755199999999996,0.002380331279709935
1795,90506,0.0,2.36,0.45717399999999997,0.002380331279709935
1796,90541,0.0,2.35,0.45696400000000004,0.002380331279709935
1797,90594,2.0,2.35,0.456754,0.002380331279709935
1798,90634,1.0,2.34,0.45643599999999995,0.002380331279709935
1799,90683,2.0,2.36,0.45619599999999993,0.002380331279709935
1800,90729,1.0,2.34,0.45590200000000003,0.002380331279709935
1801,90778,2.0,2.35,0.455626,0.002380331279709935
1802,90820,1.0,2.35,0.45533199999999996,0.002380331279709935
1803,90861,1.0,2.34,0.45508000000000004,0.05243396759033203
1804,90903,1.0,2.35,0.45483399999999996,0.05243396759033203
1805,90938,0.0,2.35,0.45458200000000004,0.05243396759033203
1806,90980,1.0,2.32,0.454372,0.05243396759033203
1807,91015,0.0,2.31,0.45411999999999997,0.03643007576465607
1808,91055,1.0,2.31,0.45391000000000004,0.03643007576465607
1809,91096,1.0,2.3,0.45367,0.03643007576465607
1810,91152,3.0,2.32,0.45342399999999994,0.03331802040338516
1811,91193,1.0,2.32,0.45308799999999994,0.0026768052484840155
1812,91242,2.0,2.32,0.45284199999999997,0.0026768052484840155
1813,91307,3.0,2.3,0.45254799999999995,0.0026768052484840155
1814,91372,3.0,2.29,0.45215799999999995,0.0026768052484840155
1815,91418,1.0,2.27,0.45176799999999995,0.049118898808956146
1816,91484,3.0,2.25,0.451492,0.049118898808956146
1817,91519,0.0,2.22,0.45109599999999994,0.035705648362636566
1818,91575,3.0,2.23,0.450886,0.035705648362636566
1819,91627,2.0,2.22,0.45055,0.035705648362636566
1820,91673,1.0,2.21,0.450238,0.035705648362636566
1821,91708,0.0,2.19,0.449962,0.035705648362636566
