episode,total_steps,reward,rolling_reward_100,epsilon,loss
294,10066,0.0,0.25,0.8021188,0.007737123407423496
295,10090,0.0,0.25,0.8021188,0.007737123407423496
296,10114,0.0,0.25,0.8021188,0.007737123407423496
297,10138,0.0,0.25,0.8021188,0.007737123407423496
298,10191,1.0,0.26,0.7992676,0.00019573618192225695
299,10212,0.0,0.24,0.7982182,0.00013116688933223486
300,10236,0.0,0.24,0.7978024,7.639462273800746e-05
301,10260,0.0,0.23,0.7973272,0.004004204645752907
302,10284,0.0,0.23,0.796852,5.723221329390071e-05
303,10337,1.0,0.24,0.7963768,0.0040462445467710495
304,10361,0.0,0.24,0.7953274,0.004026938229799271
305,10432,1.0,0.25,0.7948522,0.004054995719343424
306,10456,0.0,0.25,0.7934464,4.787126090377569e-05
307,10648,4.0,0.29,0.7929712,0.0039630769751966
308,10672,0.0,0.29,0.7891696,3.7526719097513705e-05
309,10696,0.0,0.29,0.7886944,0.007830695249140263
310,10720,0.0,0.29,0.7882192,0.003824384417384863
311,10744,0.0,0.29,0.787744,0.01161600649356842
312,10768,0.0,0.29,0.7872688,8.446683932561427e-05
313,10867,2.0,0.31,0.7867936,0.003979070112109184
314,10891,0.0,0.31,0.7848334,0.003865453414618969
315,10962,1.0,0.32,0.7843582,0.004072173032909632
316,10986,0.0,0.32,0.7829524,0.004114071372896433
317,11010,0.0,0.32,0.7824772,0.007791272364556789
318,11034,0.0,0.32,0.782002,0.00024502340238541365
319,11087,1.0,0.33,0.7815268,0.00017537278472445905
320,11111,0.0,0.33,0.7804774,0.011733063496649265
321,11135,0.0,0.31,0.7800022,0.0038991300389170647
322,11159,0.0,0.31,0.779527,0.00783534999936819
323,11183,0.0,0.31,0.7790518,0.00394638953730464
324,11207,0.0,0.31,0.7785766000000001,0.00396649818867445
325,11231,0.0,0.31,0.7781013999999999,2.533501356083434e-05
326,11304,1.0,0.32,0.7776262,7.916925096651539e-05
327,11328,0.0,0.32,0.7761808,0.003985917661339045
328,11352,0.0,0.32,0.7757056,4.08786436310038e-05
329,11376,0.0,0.31,0.7752304,0.019642557948827744
330,11475,2.0,0.33,0.7747552,6.683816900476813e-05
331,11499,0.0,0.33,0.772795,0.0039346287958323956
332,11523,0.0,0.33,0.7723198,0.003991635516285896
333,11547,0.0,0.33,0.7718446,0.00396626815199852
334,11571,0.0,0.33,0.7713694,0.011624911800026894
335,11595,0.0,0.33,0.7708942,0.007771225180476904
336,11619,0.0,0.33,0.770419,0.007783979643136263
337,11643,0.0,0.33,0.7699438000000001,0.007771514821797609
338,11667,0.0,0.33,0.7694686,0.00015811491175554693
339,11720,1.0,0.34,0.7689934,0.007917883805930614
340,11793,1.0,0.35,0.767944,0.004163942765444517
341,11817,0.0,0.34,0.7664986,0.00025377789279446006
342,11870,1.0,0.35,0.7660234,0.00021230633137747645
343,11894,0.0,0.35,0.764974,0.00405774125829339
344,11918,0.0,0.34,0.7644988,0.004092371091246605
345,11971,1.0,0.35,0.7640236,4.996759525965899e-05
346,11995,0.0,0.35,0.7629741999999999,0.007900461554527283
347,12019,0.0,0.35,0.762499,0.004016760736703873
348,12043,0.0,0.35,0.7620238,0.003909156657755375
349,12096,1.0,0.33,0.7615486,0.003907947335392237
350,12195,2.0,0.35,0.7604991999999999,6.15255776210688e-05
351,12219,0.0,0.34,0.758539,8.280439942609519e-05
352,12243,0.0,0.33,0.7580638,0.007841001264750957
353,12267,0.0,0.31,0.7575886000000001,0.0001567396684549749
354,12291,0.0,0.31,0.7571133999999999,0.003972792997956276
355,12315,0.0,0.31,0.7566382,0.003930640406906605
356,12339,0.0,0.3,0.756163,0.0001436802267562598
357,12363,0.0,0.3,0.7556878,0.00011033726332243532
358,12436,1.0,0.31,0.7552126,0.004191196523606777
359,12460,0.0,0.31,0.7537672,0.003938817884773016
360,12484,0.0,0.31,0.753292,9.95517402770929e-05
361,12508,0.0,0.31,0.7528168,0.004048935137689114
362,12607,2.0,0.33,0.7523416,0.003938633017241955
363,12660,1.0,0.34,0.7503814,0.003973979968577623
364,12684,0.0,0.34,0.749332,0.004033383913338184
365,12757,1.0,0.34,0.7488568,8.011840691324323e-05
366,12781,0.0,0.34,0.7474114000000001,0.007859870791435242
367,12834,1.0,0.35,0.7469361999999999,0.00024114534608088434
368,12957,2.0,0.37,0.7458868000000001,0.00026502093533053994
369,12981,0.0,0.37,0.7434514,0.007677651941776276
370,13005,0.0,0.37,0.7429762,0.004009189549833536
371,13029,0.0,0.36,0.7425010000000001,0.01903720572590828
372,13053,0.0,0.35,0.7420258,0.0038941605016589165
373,13106,1.0,0.36,0.7415506000000001,0.003951772581785917
374,13130,0.0,0.36,0.7405012,0.00013136038614902645
375,13154,0.0,0.36,0.7400260000000001,0.004069635644555092
376,13178,0.0,0.35,0.7395508,0.003912352025508881
377,13202,0.0,0.35,0.7390756,9.493620746070519e-05
378,13226,0.0,0.35,0.7386003999999999,0.007825769484043121
379,13250,0.0,0.35,0.7381252,0.0001269697240786627
380,13274,0.0,0.35,0.7376499999999999,0.0042652348056435585
381,13298,0.0,0.35,0.7371748,0.01234964095056057
382,13322,0.0,0.34,0.7366996,0.012145244516432285
383,13346,0.0,0.34,0.7362244,8.41361761558801e-05
384,13370,0.0,0.33,0.7357492,0.007926778867840767
385,13394,0.0,0.33,0.735274,0.00018047592311631888
386,13418,0.0,0.33,0.7347988,0.0040901582688093185
387,13471,1.0,0.34,0.7343236,0.01152680441737175
388,13492,0.0,0.32,0.7332742,0.0040859803557395935
389,13516,0.0,0.31,0.7328584,0.0005037476075813174
390,13540,0.0,0.31,0.7323832,0.0005043355631642044
391,13564,0.0,0.31,0.731908,0.0002906176378019154
392,13588,0.0,0.31,0.7314328,0.011419642716646194
