episode,total_steps,reward,rolling_reward_100,epsilon,loss
60,4461,4.0,2.1639344262295084,0.99558361,nan
61,4537,2.0,2.161290322580645,0.99550837,nan
62,4607,2.0,2.1587301587301586,0.99543907,nan
63,4669,1.0,2.140625,0.99537769,nan
64,4768,5.0,2.1846153846153844,0.99527968,nan
65,4833,2.0,2.1818181818181817,0.99521533,nan
66,4911,2.0,2.1791044776119404,0.99513811,nan
67,4959,0.0,2.1470588235294117,0.99509059,nan
68,5017,1.0,2.130434782608696,0.99503317,nan
69,5073,2.0,2.1285714285714286,0.99497773,nan
70,5158,3.0,2.140845070422535,0.99489358,nan
71,5225,4.0,2.1666666666666665,0.99482725,nan
72,5298,3.0,2.1780821917808217,0.99475498,nan
73,5358,2.0,2.175675675675676,0.99469558,nan
74,5427,3.0,2.1866666666666665,0.99462727,nan
75,5529,5.0,2.223684210526316,0.99452629,nan
76,5602,1.0,2.207792207792208,0.99445402,nan
77,5651,0.0,2.1794871794871793,0.99440551,nan
78,5712,1.0,2.1645569620253164,0.99434512,nan
79,5801,3.0,2.175,0.99425701,nan
80,5861,0.0,2.1481481481481484,0.99419761,nan
81,5927,2.0,2.1463414634146343,0.99413227,nan
82,5980,1.0,2.1325301204819276,0.9940798,nan
83,6041,1.0,2.119047619047619,0.99401941,nan
84,6094,0.0,2.0941176470588236,0.99396694,nan
85,6180,2.0,2.0930232558139537,0.9938818,nan
86,6242,1.0,2.0804597701149423,0.99382042,nan
87,6308,1.0,2.0681818181818183,0.99375508,nan
88,6384,3.0,2.0786516853932584,0.99367984,nan
89,6445,1.0,2.066666666666667,0.99361945,nan
90,6522,2.0,2.065934065934066,0.99354322,nan
91,6591,3.0,2.0760869565217392,0.99347491,nan
92,6655,1.0,2.064516129032258,0.99341155,nan
93,6748,3.0,2.074468085106383,0.99331948,nan
94,6809,1.0,2.0631578947368423,0.99325909,nan
95,6869,1.0,2.0520833333333335,0.99319969,nan
96,6930,1.0,2.0412371134020617,0.9931393,nan
97,6997,2.0,2.0408163265306123,0.99307297,nan
98,7062,0.0,2.0202020202020203,0.99300862,nan
99,7140,2.0,2.02,0.9929314,nan
100,7207,2.0,2.03,0.99286507,nan
101,7278,1.0,2.01,0.99279478,nan
102,7338,1.0,2.01,0.99273538,nan
103,7396,2.0,2.01,0.99267796,nan
104,7478,3.0,2.03,0.99259678,nan
105,7522,1.0,2.01,0.99255322,nan
106,7607,3.0,2.03,0.99246907,nan
107,7703,4.0,2.06,0.99237403,nan
108,7762,1.0,2.02,0.99231562,nan
109,7824,3.0,2.01,0.99225424,nan
110,7895,3.0,2.03,0.99218395,nan
111,7959,1.0,2.01,0.99212059,nan
112,7995,0.0,1.97,0.99208495,nan
113,8063,2.0,1.97,0.99201763,nan
114,8123,1.0,1.96,0.99195823,nan
115,8181,2.0,1.94,0.99190081,nan
116,8225,0.0,1.92,0.99185725,nan
117,8286,2.0,1.93,0.99179686,nan
118,8355,1.0,1.89,0.99172855,nan
119,8448,3.0,1.91,0.99163648,nan
120,8506,2.0,1.89,0.99157906,nan
121,8577,2.0,1.91,0.99150877,nan
122,8640,2.0,1.92,0.9914464,nan
123,8717,2.0,1.92,0.99137017,nan
124,8783,2.0,1.9,0.99130483,nan
125,8873,3.0,1.91,0.99121573,nan
126,8939,2.0,1.91,0.99115039,nan
127,9031,3.0,1.91,0.99105931,nan
128,9080,1.0,1.9,0.9910108,nan
129,9168,3.0,1.87,0.99092368,nan
130,9257,3.0,1.87,0.99083557,nan
131,9323,1.0,1.84,0.99077023,nan
132,9393,2.0,1.84,0.99070093,nan
133,9463,2.0,1.84,0.99063163,nan
134,9525,0.0,1.84,0.99057025,nan
135,9566,0.0,1.81,0.99052966,nan
136,9648,3.0,1.84,0.99044848,nan
137,9715,3.0,1.85,0.99038215,nan
138,9785,2.0,1.87,0.99031285,nan
139,9855,2.0,1.88,0.99024355,nan
140,9893,0.0,1.85,0.99020593,nan
141,9955,2.0,1.86,0.99014455,nan
142,10018,1.0,1.86,0.99008218,nan
143,10109,3.0,1.88,0.98999209,nan
144,10182,2.0,1.87,0.98991982,nan
145,10237,1.0,1.87,0.98986537,nan
146,10283,1.0,1.86,0.98981983,nan
147,10342,0.0,1.84,0.98976142,nan
148,10401,2.0,1.84,0.98970301,nan
149,10483,2.0,1.82,0.98962183,nan
150,10527,1.0,1.81,0.98957827,nan
151,10608,3.0,1.82,0.98949808,nan
152,10676,1.0,1.82,0.98943076,nan
153,10753,1.0,1.83,0.98935453,nan
154,10811,0.0,1.8,0.98929711,nan
155,10871,2.0,1.79,0.98923771,nan
156,10934,1.0,1.78,0.98917534,nan
157,10997,0.0,1.77,0.98911297,nan
158,11060,1.0,1.76,0.9890506,nan
159,11140,3.0,1.77,0.9889714,nan
160,11200,1.0,1.74,0.988912,nan
161,11272,2.0,1.74,0.98884072,nan
162,11366,4.0,1.76,0.98874766,nan
163,11447,3.0,1.78,0.98866747,nan
164,11499,1.0,1.74,0.98861599,nan
165,11565,2.0,1.74,0.98855065,nan
166,11646,2.0,1.74,0.98847046,nan
167,11696,0.0,1.74,0.98842096,nan
168,11759,2.0,1.75,0.98835859,nan
169,11838,1.0,1.74,0.98828038,nan
170,11891,2.0,1.73,0.98822791,nan
171,11958,1.0,1.7,0.98816158,nan
172,12020,1.0,1.68,0.9881002,nan
173,12067,0.0,1.66,0.98805367,nan
174,12118,1.0,1.64,0.98800318,nan
175,12200,2.0,1.61,0.987922,nan
176,12259,2.0,1.62,0.98786359,nan
177,12331,2.0,1.64,0.98779231,nan
178,12399,2.0,1.65,0.98772499,nan
179,12481,2.0,1.64,0.98764381,nan
180,12549,3.0,1.67,0.98757649,nan
181,12617,3.0,1.68,0.98750917,nan
182,12716,3.0,1.7,0.98741116,nan
183,12797,2.0,1.71,0.98733097,nan
184,12872,3.0,1.74,0.98725672,nan
185,12941,2.0,1.74,0.98718841,nan
186,13026,3.0,1.76,0.98710426,nan
187,13100,3.0,1.78,0.987031,nan
188,13183,2.0,1.77,0.98694883,nan
189,13267,3.0,1.79,0.98686567,nan
190,13337,0.0,1.77,0.98679637,nan
191,13379,0.0,1.74,0.98675479,nan
192,13433,2.0,1.75,0.98670133,nan
193,13550,6.0,1.78,0.9865855,nan
194,13638,1.0,1.78,0.98649838,nan
195,13708,2.0,1.79,0.98642908,nan
196,13819,5.0,1.83,0.98631919,nan
197,13883,0.0,1.81,0.98625583,nan
198,13924,0.0,1.81,0.98621524,nan
199,13970,1.0,1.8,0.9861697,nan
200,14057,3.0,1.81,0.98608357,nan
201,14112,1.0,1.81,0.98602912,nan
202,14203,6.0,1.86,0.98593903,nan
203,14251,0.0,1.84,0.98589151,nan
204,14330,2.0,1.83,0.9858133,nan
205,14397,0.0,1.82,0.98574697,nan
206,14467,2.0,1.81,0.98567767,nan
207,14540,2.0,1.79,0.9856054,nan
208,14608,4.0,1.82,0.98553808,nan
209,14684,2.0,1.81,0.98546284,nan
210,14721,0.0,1.78,0.98542621,nan
211,14803,4.0,1.81,0.98534503,nan
212,14880,4.0,1.85,0.9852688,nan
213,14961,3.0,1.86,0.98518861,nan
214,15035,1.0,1.86,0.98511535,nan
215,15100,1.0,1.85,0.985051,nan
216,15175,1.0,1.86,0.98497675,nan
217,15231,2.0,1.86,0.98492131,nan
218,15284,0.0,1.85,0.98486884,nan
219,15341,1.0,1.83,0.98481241,nan
220,15399,2.0,1.83,0.98475499,nan
221,15480,2.0,1.83,0.9846748,nan
222,15542,2.0,1.83,0.98461342,nan
223,15620,2.0,1.83,0.9845362,nan
224,15688,0.0,1.81,0.98446888,nan
225,15740,0.0,1.78,0.9844174,nan
226,15820,2.0,1.78,0.9843382,nan
227,15896,1.0,1.76,0.98426296,nan
228,15970,4.0,1.79,0.9841897,nan
229,16048,2.0,1.78,0.98411248,nan
230,16133,3.0,1.78,0.98402833,nan
231,16177,0.0,1.77,0.98398477,nan
232,16266,5.0,1.8,0.98389666,nan
233,16311,0.0,1.78,0.98385211,nan
234,16365,1.0,1.79,0.98379865,nan
235,16436,2.0,1.81,0.98372836,nan
236,16493,1.0,1.79,0.98367193,nan
237,16562,0.0,1.76,0.98360362,nan
238,16639,1.0,1.75,0.98352739,nan
239,16697,1.0,1.74,0.98346997,nan
240,16756,0.0,1.74,0.98341156,nan
241,16830,2.0,1.74,0.9833383,nan
242,16875,0.0,1.73,0.98329375,nan
243,16936,0.0,1.7,0.9832333600000001,nan
244,17000,2.0,1.7,0.98317,nan
245,17066,1.0,1.7,0.98310466,nan
246,17137,1.0,1.7,0.98303437,nan
247,17185,0.0,1.7,0.98298685,nan
248,17236,1.0,1.69,0.98293636,nan
249,17304,3.0,1.7,0.98286904,nan
250,17370,2.0,1.71,0.9828037,nan
251,17433,2.0,1.7,0.98274133,nan
252,17486,1.0,1.7,0.98268886,nan
253,17556,3.0,1.72,0.98261956,nan
254,17603,1.0,1.73,0.98257303,nan
255,17684,3.0,1.74,0.98249284,nan
256,17747,1.0,1.74,0.98243047,nan
257,17800,0.0,1.74,0.982378,nan
258,17889,3.0,1.76,0.98228989,nan
259,17974,3.0,1.76,0.98220574,nan
260,18053,2.0,1.77,0.98212753,nan
261,18112,1.0,1.76,0.98206912,nan
262,18189,3.0,1.75,0.98199289,nan
263,18257,1.0,1.73,0.98192557,nan
264,18343,2.0,1.74,0.98184043,nan
265,18403,2.0,1.74,0.98178103,nan
266,18479,2.0,1.74,0.98170579,nan
267,18551,2.0,1.76,0.98163451,nan
268,18637,3.0,1.77,0.98154937,nan
269,18705,2.0,1.78,0.98148205,nan
270,18762,1.0,1.77,0.98142562,nan
271,18849,4.0,1.8,0.98133949,nan
272,18930,2.0,1.81,0.9812593,nan
273,18995,1.0,1.82,0.98119495,nan
274,19096,4.0,1.85,0.98109496,nan
275,19162,0.0,1.83,0.98102962,nan
276,19209,1.0,1.82,0.98098309,nan
277,19263,0.0,1.8,0.98092963,nan
278,19348,3.0,1.81,0.98084548,nan
279,19437,3.0,1.82,0.98075737,nan
280,19522,3.0,1.82,0.98067322,nan
281,19593,3.0,1.82,0.98060293,nan
282,19652,1.0,1.8,0.98054452,nan
283,19701,0.0,1.78,0.98049601,nan
284,19792,2.0,1.77,0.98040592,nan
285,19866,1.0,1.76,0.98033266,nan
286,19920,0.0,1.73,0.9802792,nan
287,19999,2.0,1.72,0.98020099,nan
288,20041,0.0,1.7,0.98015941,nan
289,20086,1.0,1.68,0.98011486,nan
290,20145,0.0,1.68,0.98005645,nan
291,20230,2.0,1.7,0.9799723,nan
292,20289,2.0,1.7,0.97991389,nan
293,20355,2.0,1.66,0.97984855,nan
294,20422,2.0,1.67,0.97978222,nan
295,20525,6.0,1.71,0.97968025,nan
296,20595,2.0,1.68,0.97961095,nan
297,20633,0.0,1.68,0.97957333,nan
298,20743,6.0,1.74,0.97946443,nan
299,20831,4.0,1.77,0.97937731,nan
300,20907,2.0,1.76,0.97930207,nan
301,20959,1.0,1.76,0.97925059,nan
302,21031,2.0,1.72,0.97917931,nan
303,21146,6.0,1.78,0.9790654599999999,nan
304,21221,3.0,1.79,0.97899121,nan
305,21299,2.0,1.81,0.97891399,nan
306,21353,0.0,1.79,0.97886053,nan
307,21434,4.0,1.81,0.97878034,nan
308,21501,1.0,1.78,0.97871401,nan
309,21554,1.0,1.77,0.97866154,nan
310,21613,1.0,1.78,0.97860313,nan
311,21661,0.0,1.74,0.97855561,nan
312,21727,1.0,1.71,0.97849027,nan
313,21801,1.0,1.69,0.97841701,nan
314,21893,4.0,1.72,0.97832593,nan
315,21952,2.0,1.73,0.97826752,nan
316,22015,1.0,1.73,0.97820515,nan
317,22108,3.0,1.74,0.97811308,nan
318,22192,5.0,1.79,0.97802992,nan
319,22268,3.0,1.81,0.97795468,nan
320,22337,2.0,1.81,0.97788637,nan
321,22424,4.0,1.83,0.97780024,nan
322,22510,2.0,1.83,0.9777151,nan
323,22612,3.0,1.84,0.97761412,nan
324,22700,3.0,1.87,0.977527,nan
325,22764,2.0,1.89,0.97746364,nan
326,22854,2.0,1.89,0.97737454,nan
327,22915,1.0,1.89,0.97731415,nan
328,22998,2.0,1.87,0.97723198,nan
329,23064,0.0,1.85,0.97716664,nan
330,23130,1.0,1.83,0.9771013,nan
331,23205,2.0,1.85,0.97702705,nan
332,23292,3.0,1.83,0.97694092,nan
333,23374,2.0,1.85,0.97685974,nan
334,23452,2.0,1.86,0.97678252,nan
335,23507,1.0,1.85,0.97672807,nan
336,23573,0.0,1.84,0.97666273,nan
337,23631,1.0,1.85,0.97660531,nan
338,23692,1.0,1.85,0.97654492,nan
339,23757,2.0,1.86,0.97648057,nan
340,23824,1.0,1.87,0.97641424,nan
341,23919,3.0,1.88,0.97632019,nan
342,23966,1.0,1.89,0.97627366,nan
343,24014,1.0,1.9,0.97622614,nan
344,24077,0.0,1.88,0.97616377,nan
345,24137,2.0,1.89,0.97610437,nan
346,24189,0.0,1.88,0.97605289,nan
347,24231,0.0,1.88,0.97601131,nan
348,24311,3.0,1.9,0.97593211,nan
349,24383,2.0,1.89,0.97586083,nan
350,24446,1.0,1.88,0.97579846,nan
351,24511,1.0,1.87,0.97573411,nan
352,24573,1.0,1.87,0.97567273,nan
353,24619,0.0,1.84,0.97562719,nan
354,24685,3.0,1.86,0.97556185,nan
355,24731,0.0,1.83,0.9755163099999999,nan
356,24792,2.0,1.84,0.97545592,nan
357,24837,1.0,1.85,0.97541137,nan
358,24888,0.0,1.82,0.97536088,nan
359,24925,0.0,1.79,0.97532425,nan
360,24985,1.0,1.78,0.97526485,nan
361,25094,5.0,1.82,0.97515694,nan
362,25150,2.0,1.81,0.9751015,nan
363,25208,2.0,1.82,0.97504408,nan
364,25272,0.0,1.8,0.97498072,nan
365,25328,1.0,1.79,0.97492528,nan
366,25376,1.0,1.78,0.97487776,nan
367,25475,4.0,1.8,0.97477975,nan
368,25552,1.0,1.78,0.97470352,nan
369,25629,1.0,1.77,0.97462729,nan
370,25690,2.0,1.78,0.9745669,nan
371,25728,0.0,1.74,0.97452928,nan
372,25789,1.0,1.73,0.97446889,nan
373,25832,1.0,1.73,0.97442632,nan
374,25897,1.0,1.7,0.97436197,nan
375,25941,0.0,1.7,0.97431841,nan
376,26004,3.0,1.72,0.97425604,nan
377,26076,2.0,1.74,0.97418476,nan
378,26155,2.0,1.73,0.97410655,nan
379,26224,1.0,1.71,0.97403824,nan
380,26301,3.0,1.71,0.97396201,nan
381,26344,0.0,1.68,0.97391944,nan
382,26404,1.0,1.68,0.97386004,nan
383,26459,2.0,1.7,0.97380559,nan
384,26533,3.0,1.71,0.97373233,nan
385,26598,2.0,1.72,0.97366798,nan
386,26644,0.0,1.72,0.97362244,nan
387,26715,1.0,1.71,0.97355215,nan
388,26784,3.0,1.74,0.97348384,nan
389,26861,1.0,1.74,0.97340761,nan
390,26955,4.0,1.78,0.97331455,nan
391,27028,1.0,1.77,0.97324228,nan
392,27080,0.0,1.75,0.9731908,nan
393,27157,3.0,1.76,0.97311457,nan
394,27207,1.0,1.75,0.97306507,nan
395,27265,1.0,1.7,0.97300765,nan
396,27314,1.0,1.69,0.97295914,nan
397,27377,0.0,1.69,0.97289677,nan
398,27442,2.0,1.65,0.97283242,nan
399,27493,1.0,1.62,0.97278193,nan
400,27554,1.0,1.61,0.97272154,nan
401,27617,2.0,1.62,0.97265917,nan
402,27686,2.0,1.62,0.97259086,nan
403,27755,1.0,1.57,0.97252255,nan
404,27828,2.0,1.56,0.97245028,nan
405,27892,0.0,1.54,0.97238692,0.03191164880990982
406,27973,2.0,1.56,0.97230673,0.03116140514612198
407,28046,1.0,1.53,0.97223446,0.03062823787331581
408,28112,1.0,1.53,0.97216912,0.0007318939315155149
409,28170,1.0,1.53,0.9721117,0.0005765599198639393
410,28258,3.0,1.55,0.97202458,0.017103159800171852
411,28316,0.0,1.55,0.97196716,0.04705631732940674
412,28381,1.0,1.55,0.97190281,0.0004099826328456402
413,28427,0.0,1.54,0.97185727,0.015251544304192066
414,28487,2.0,1.52,0.97179787,0.0009197489125654101
415,28557,2.0,1.52,0.97172857,0.0007509929710067809
416,28619,2.0,1.53,0.97166719,0.015660293400287628
417,28721,5.0,1.55,0.97156621,0.0005125878960825503
418,28786,2.0,1.52,0.97150186,0.001599653740413487
419,28885,5.0,1.54,0.97140385,0.029915114864706993
420,28973,2.0,1.54,0.97131673,0.01521261502057314
421,29049,2.0,1.52,0.97124149,0.03036787360906601
422,29107,3.0,1.53,0.97118407,0.016292259097099304
423,29176,2.0,1.52,0.97111576,0.030231647193431854
424,29222,1.0,1.5,0.97107022,0.06077389419078827
425,29273,1.0,1.49,0.97101973,0.0010040518827736378
426,29345,2.0,1.49,0.97094845,0.0006444065365940332
427,29418,4.0,1.52,0.97087618,0.014815735630691051
428,29494,1.0,1.51,0.97080094,0.0006389660993590951
429,29593,4.0,1.55,0.97070293,0.0013562042731791735
430,29638,0.0,1.54,0.97065838,0.04991821572184563
431,29702,2.0,1.54,0.97059502,0.01718091405928135
432,29767,0.0,1.51,0.97053067,0.005339531227946281
433,29841,2.0,1.51,0.97045741,0.01757873222231865
434,29914,3.0,1.52,0.97038514,0.014725066721439362
435,29984,2.0,1.53,0.97031584,0.011600775644183159
436,30039,1.0,1.54,0.97026139,0.0017473248299211264
437,30110,2.0,1.55,0.9701911,0.00022870356042403728
438,30179,1.0,1.55,0.97012279,0.00036626288783736527
439,30243,1.0,1.54,0.97005943,0.04331246018409729
440,30290,1.0,1.54,0.9700129,0.03080812841653824
441,30349,0.0,1.51,0.96995449,0.011072088964283466
442,30419,1.0,1.51,0.96988519,0.008574804291129112
443,30484,1.0,1.51,0.96982084,0.018148228526115417
444,30555,3.0,1.54,0.96975055,0.006402505561709404
445,30611,2.0,1.54,0.96969511,0.01746237277984619
446,30657,1.0,1.55,0.96964957,0.03206101432442665
447,30702,1.0,1.56,0.96960502,0.0010286947945132852
448,30772,2.0,1.55,0.96953572,0.004651626572012901
449,30845,1.0,1.54,0.96946345,0.016567688435316086
450,30914,1.0,1.54,0.96939514,0.0031520361080765724
451,30989,3.0,1.56,0.96932089,0.01113770343363285
452,31051,2.0,1.57,0.96925951,0.005096571519970894
453,31147,4.0,1.61,0.96916447,0.004899084102362394
454,31202,2.0,1.6,0.96911002,0.003313693217933178
455,31257,1.0,1.61,0.96905557,0.0031014520209282637
456,31312,0.0,1.59,0.96900112,0.0019622808322310448
457,31409,3.0,1.61,0.96890509,0.0006896695704199374
458,31484,1.0,1.62,0.96883084,0.0005553805967792869
459,31539,0.0,1.62,0.96877639,0.01790657825767994
460,31631,2.0,1.63,0.96868531,0.010695911012589931
461,31694,0.0,1.58,0.96862294,0.004953572526574135
462,31747,1.0,1.57,0.96857047,0.0116124227643013
463,31811,3.0,1.58,0.96850711,0.017219271510839462
464,31865,1.0,1.59,0.96845365,0.004309536889195442
465,31917,1.0,1.59,0.96840217,0.00023141791461966932
466,31990,3.0,1.61,0.9683299,0.00633994210511446
467,32073,4.0,1.61,0.96824773,0.008241541683673859
468,32147,2.0,1.62,0.96817447,0.0016617362853139639
469,32215,1.0,1.62,0.96810715,0.007451253477483988
470,32294,2.0,1.62,0.96802894,0.016505373641848564
471,32338,0.0,1.62,0.96798538,0.0003867223276756704
472,32383,0.0,1.61,0.96794083,0.0023887341376394033
473,32438,1.0,1.61,0.96788638,0.0023639407008886337
474,32509,3.0,1.63,0.96781609,0.015950601547956467
475,32598,3.0,1.66,0.96772798,0.012749876827001572
476,32692,3.0,1.66,0.96763492,0.0026133740320801735
477,32758,0.0,1.64,0.96756958,0.0004052849253639579
478,32831,3.0,1.65,0.9674973099999999,0.0014611632796004415
479,32905,3.0,1.67,0.96742405,0.0015962582547217607
480,32968,1.0,1.65,0.96736168,0.00636997539550066
481,33026,2.0,1.67,0.96730426,0.0002396352356299758
482,33117,4.0,1.7,0.96721417,0.005340313073247671
483,33185,1.0,1.69,0.96714685,0.0005276200827211142
484,33240,2.0,1.68,0.9670924,0.02229480817914009
485,33311,1.0,1.67,0.96702211,0.012599035166203976
486,33368,2.0,1.69,0.96696568,0.0002426886057946831
487,33442,2.0,1.7,0.96689242,0.0007804512279108167
488,33485,1.0,1.68,0.96684985,0.0006630100542679429
489,33559,2.0,1.69,0.96677659,0.02416079491376877
490,33626,2.0,1.67,0.96671026,0.01403605192899704
491,33743,6.0,1.72,0.96659443,0.0010813333792611957
492,33815,2.0,1.74,0.96652315,0.0004808633239008486
493,33873,1.0,1.72,0.96646573,0.016546212136745453
494,33938,1.0,1.72,0.96640138,0.0072891865856945515
495,34009,1.0,1.72,0.96633109,0.0007808184018358588
496,34075,1.0,1.72,0.96626575,0.0017196193803101778
497,34153,3.0,1.75,0.96618853,0.007309057749807835
498,34216,1.0,1.74,0.96612616,0.014135104604065418
499,34278,2.0,1.75,0.96606478,0.0071225338615477085
500,34340,1.0,1.75,0.9660034,0.0001722444867482409
501,34422,3.0,1.76,0.9659222199999999,0.0010286618489772081
502,34479,1.0,1.75,0.96586579,0.003094549523666501
503,34532,1.0,1.75,0.96581332,0.0003107833908870816
504,34631,3.0,1.76,0.96571531,0.0034375865943729877
505,34697,2.0,1.78,0.96564997,0.0003052007523365319
506,34759,2.0,1.78,0.96558859,0.004316775593906641
507,34871,5.0,1.82,0.96547771,0.00038209621561691165
508,34937,3.0,1.84,0.96541237,0.00207624863833189
509,34980,0.0,1.83,0.9653698,0.017611993476748466
510,35051,2.0,1.82,0.96529951,0.002119404962286353
511,35140,3.0,1.85,0.9652114,0.0010670032352209091
512,35209,1.0,1.85,0.96514309,0.00016141867672558874
513,35250,0.0,1.85,0.9651025,0.0002569409552961588
514,35322,2.0,1.85,0.96503122,0.00035681750159710646
515,35385,0.0,1.83,0.96496885,0.0094386525452137
516,35477,4.0,1.85,0.96487777,0.0018448724877089262
517,35532,0.0,1.8,0.96482332,0.0007253102958202362
518,35619,4.0,1.82,0.96473719,0.002816771622747183
519,35668,1.0,1.78,0.96468868,0.0004366219509392977
520,35729,2.0,1.78,0.96462829,0.001009043538942933
521,35784,1.0,1.77,0.96457384,0.00029612783691845834
522,35864,4.0,1.78,0.96449464,0.001239330624230206
523,35898,0.0,1.76,0.96446098,0.00024496368132531643
524,35982,2.0,1.77,0.9643778199999999,0.0008207032806240022
525,36049,1.0,1.77,0.96431149,0.035435885190963745
526,36109,1.0,1.76,0.96425209,0.014066006056964397
527,36187,3.0,1.75,0.96417487,0.005364079959690571
528,36264,3.0,1.77,0.96409864,0.0036454196088016033
529,36381,11.0,1.84,0.96398281,0.001377091626636684
530,36417,0.0,1.84,0.96394717,0.00020739973115269095
531,36451,0.0,1.82,0.96391351,8.421126403845847e-05
532,36517,0.0,1.82,0.96384817,0.00035339820897206664
533,36586,3.0,1.83,0.96377986,0.00027047377079725266
534,36651,2.0,1.82,0.96371551,0.0018091339152306318
535,36740,3.0,1.83,0.9636274,0.00022557182819582522
536,36804,2.0,1.84,0.96356404,0.00034755381057038903
537,36874,0.0,1.82,0.96349474,0.0001795519347069785
538,36960,4.0,1.85,0.9634096,0.00020181284344289452
539,37013,2.0,1.86,0.96335713,0.0017807940021157265
540,37107,3.0,1.88,0.96326407,0.0046341996639966965
541,37198,4.0,1.92,0.96317398,0.004713011905550957
542,37286,4.0,1.95,0.96308686,0.00030135540873743594
543,37354,1.0,1.95,0.96301954,0.004655797500163317
544,37426,2.0,1.94,0.96294826,0.001132816425524652
545,37475,0.0,1.92,0.96289975,0.0007818851736374199
546,37570,4.0,1.95,0.9628057,0.015813786536455154
547,37631,2.0,1.96,0.96274531,0.00038486666744574904
548,37703,3.0,1.97,0.96267403,0.00030704739037901163
549,37745,0.0,1.96,0.96263245,0.013005437329411507
550,37802,1.0,1.96,0.96257602,0.0009800600819289684
551,37877,1.0,1.94,0.96250177,0.010299605317413807
552,37996,6.0,1.98,0.96238396,0.016940178349614143
553,38041,0.0,1.94,0.96233941,0.0005334943998605013
554,38110,1.0,1.93,0.9622711,0.004051913507282734
555,38149,0.0,1.92,0.96223249,0.001034183893352747
556,38206,1.0,1.93,0.96217606,0.005220362450927496
557,38282,4.0,1.94,0.96210082,0.0006985837244428694
558,38319,0.0,1.93,0.96206419,0.003754678415134549
559,38394,3.0,1.96,0.96198994,0.0007865544175729156
560,38454,2.0,1.96,0.96193054,0.0008113360963761806
561,38517,2.0,1.98,0.96186817,0.0014069242170080543
562,38591,2.0,1.99,0.96179491,0.00022632973559666425
563,38639,0.0,1.96,0.96174739,0.00043773214565590024
564,38689,0.0,1.95,0.9616978899999999,0.0002809150028042495
565,38746,0.0,1.94,0.96164146,0.00034601090010255575
566,38797,1.0,1.92,0.96159097,0.0002146938059013337
567,38870,1.0,1.89,0.9615187,0.00037470541428774595
