episode,total_steps,reward,rolling_reward_100,epsilon,loss
115,7208,4.0,1.83,0.9995401048641993,0.007803939748555422
116,7266,2.0,1.85,0.9995361067037798,0.007833768613636494
117,7327,2.0,1.84,0.9995321085593529,0.0151597261428833
118,7368,0.0,1.82,0.9995281104309187,0.02251346781849861
119,7443,3.0,1.82,0.9995241123184769,0.015200694091618061
120,7502,1.0,1.78,0.9995201142220277,0.007950928993523121
121,7556,1.0,1.79,0.9995161161415708,0.008145233616232872
122,7604,0.0,1.78,0.9995121180771062,0.0012171042617410421
123,7655,1.0,1.77,0.9995081200286339,0.0010144766420125961
124,7718,2.0,1.78,0.9995041219961538,0.007817191071808338
125,7762,1.0,1.78,0.9995001239796658,0.01524087693542242
126,7842,3.0,1.79,0.9994961259791699,0.007734924554824829
127,7911,3.0,1.8,0.999492127994666,0.00777084194123745
128,7953,1.0,1.79,0.999488130026154,0.01549315545707941
129,8004,1.0,1.76,0.9994841320736338,0.007855070754885674
130,8078,2.0,1.78,0.9994801341371056,0.007878987118601799
131,8145,3.0,1.8,0.999476136216569,5.478269304148853e-05
132,8191,1.0,1.78,0.9994721383120242,0.01569562405347824
133,8244,0.0,1.7,0.999468140423471,0.007864587940275669
134,8317,2.0,1.72,0.9994641425509093,4.2095034586964175e-05
135,8367,1.0,1.73,0.9994601446943391,0.007815292105078697
136,8450,3.0,1.75,0.9994561468537603,0.0077847582288086414
137,8514,3.0,1.77,0.9994521490291729,0.007758413441479206
138,8577,2.0,1.77,0.9994481512205767,0.022623281925916672
139,8684,6.0,1.81,0.9994441534279719,0.015183111652731895
140,8779,4.0,1.84,0.9994401556513581,0.03686368465423584
141,8835,1.0,1.81,0.9994361578907355,0.0009555393480695784
142,8882,0.0,1.8,0.9994321601461039,0.022356972098350525
143,8921,0.0,1.79,0.9994281624174634,0.00808095932006836
144,8992,2.0,1.81,0.9994241647048137,0.00790150836110115
145,9043,1.0,1.8,0.9994201670081548,0.007729030214250088
146,9082,0.0,1.8,0.9994161693274868,0.015220656991004944
147,9143,2.0,1.81,0.9994121716628095,0.00774628110229969
148,9184,0.0,1.76,0.9994081740141229,0.00021616493177134544
149,9230,1.0,1.76,0.9994041763814268,0.015347509644925594
150,9278,1.0,1.74,0.9994001787647212,0.015437040477991104
151,9325,1.0,1.73,0.9993961811640062,0.007826385088264942
152,9404,4.0,1.77,0.9993921835792815,0.007832547649741173
153,9476,1.0,1.77,0.9993881860105471,0.023337341845035553
154,9542,2.0,1.76,0.9993841884578031,0.007794248405843973
155,9614,3.0,1.76,0.9993801909210492,0.007803161162883043
156,9662,1.0,1.74,0.9993761934002855,0.007797368802130222
157,9711,1.0,1.72,0.9993721958955119,0.015443384647369385
158,9763,0.0,1.71,0.9993681984067283,0.023030007258057594
159,9826,2.0,1.7,0.9993642009339346,0.0002383117680437863
160,9922,4.0,1.73,0.9993602034771308,0.007727203890681267
161,10009,3.0,1.75,0.9993562060363169,0.015286603942513466
162,10090,3.0,1.78,0.9993522086114928,0.015275116078555584
163,10148,2.0,1.78,0.9993482112026583,0.02361590601503849
164,10194,1.0,1.79,0.9993442138098134,0.00023656742996536195
165,10261,1.0,1.78,0.9993402164329582,0.007895862683653831
166,10349,5.0,1.8,0.9993362190720925,0.03869074955582619
167,10391,0.0,1.8,0.9993322217272161,0.015458201989531517
168,10429,0.0,1.79,0.9993282243983292,0.007914237678050995
169,10483,1.0,1.79,0.9993242270854317,0.015323049388825893
170,10574,4.0,1.81,0.9993202297885233,0.008031755685806274
171,10657,2.0,1.82,0.9993162325076042,0.015346499159932137
172,10700,0.0,1.79,0.9993122352426741,0.022829335182905197
173,10758,1.0,1.76,0.9993082379937331,0.022765958681702614
174,10845,12.0,1.86,0.9993042407607812,0.008174052461981773
175,10944,4.0,1.88,0.9993002435438181,0.000881014100741595
176,10997,1.0,1.88,0.9992962463428439,0.06951010227203369
177,11057,2.0,1.89,0.9992922491578585,0.0009815078228712082
178,11118,2.0,1.87,0.9992882519888618,0.008104235865175724
179,11212,5.0,1.88,0.9992842548358539,0.008119449019432068
180,11265,2.0,1.88,0.9992802576988346,0.015384381636977196
181,11319,1.0,1.86,0.9992762605778037,0.007931730709969997
182,11372,1.0,1.85,0.9992722634727614,0.0005037299706600606
183,11436,2.0,1.83,0.9992682663837076,0.00041343638440594077
184,11470,0.0,1.83,0.999264269310642,0.007966235280036926
185,11526,2.0,1.84,0.9992602722535648,0.02317744307219982
186,11573,0.0,1.81,0.9992562752124758,0.015470987185835838
187,11623,1.0,1.81,0.9992522781873749,0.015498223714530468
188,11680,2.0,1.78,0.9992482811782621,0.015570349059998989
189,11735,0.0,1.77,0.9992442841851374,0.03088613785803318
190,11804,3.0,1.78,0.9992402872080007,0.015506272204220295
191,11868,2.0,1.79,0.9992362902468519,0.02332787774503231
192,11921,1.0,1.78,0.9992322933016909,0.00019349718058947474
193,11978,1.0,1.77,0.9992282963725178,0.015544891357421875
194,12042,1.0,1.77,0.9992242994593322,0.022913986817002296
195,12098,2.0,1.78,0.9992203025621343,0.022990241646766663
196,12157,2.0,1.77,0.9992163056809241,0.022988131269812584
197,12211,1.0,1.77,0.9992123088157014,0.03032604232430458
198,12261,1.0,1.78,0.9992083119664662,0.015333609655499458
199,12318,1.0,1.76,0.9992043151332183,0.01533594261854887
200,12387,2.0,1.77,0.9992003183159578,0.015294024720788002
201,12447,1.0,1.76,0.9991963215146845,0.0008398398058488965
202,12522,2.0,1.76,0.9991923247293985,0.008137806318700314
203,12609,7.0,1.83,0.9991883279600995,0.008258502930402756
204,12660,0.0,1.78,0.9991843312067876,0.00832290481775999
205,12702,0.0,1.76,0.9991803344694627,0.008088764734566212
206,12775,2.0,1.76,0.9991763377481249,0.022636109963059425
207,12822,0.0,1.75,0.9991723410427739,0.015186922624707222
208,12896,2.0,1.77,0.9991683443534097,0.007923662662506104
209,12959,3.0,1.8,0.9991643476800323,0.015472655184566975
210,13013,2.0,1.81,0.9991603510226416,0.02266959473490715
211,13090,3.0,1.83,0.9991563543812375,0.0005131289944984019
212,13141,0.0,1.82,0.99915235775582,0.06974194943904877
213,13204,1.0,1.8,0.9991483611463889,0.015441607683897018
214,13261,1.0,1.8,0.9991443645529443,0.022920167073607445
215,13333,3.0,1.79,0.9991403679754861,0.0003935568092856556
216,13426,4.0,1.81,0.9991363714140142,0.00790688768029213
217,13472,1.0,1.8,0.9991323748685286,0.022975554689764977
218,13520,0.0,1.8,0.9991283783390291,0.015493962913751602
219,13587,1.0,1.78,0.9991243818255158,0.007898565381765366
220,13646,2.0,1.79,0.9991203853279884,0.02284141071140766
221,13699,0.0,1.78,0.999116388846447,0.02288638986647129
222,13749,0.0,1.78,0.9991123923808917,0.007918424904346466
223,13820,3.0,1.8,0.9991083959313222,0.015360445715487003
224,13859,0.0,1.78,0.9991043994977384,0.007801433093845844
225,13934,1.0,1.78,0.9991004030801405,0.007886184379458427
226,14001,2.0,1.77,0.9990964066785282,0.007978491485118866
227,14065,1.0,1.75,0.9990924102929014,0.02280186489224434
228,14137,2.0,1.76,0.9990884139232602,0.007851643487811089
229,14204,3.0,1.78,0.9990844175696045,0.015349067747592926
230,14275,3.0,1.79,0.9990804212319343,0.01525925099849701
231,14317,0.0,1.76,0.9990764249102494,0.000547387171536684
232,14362,1.0,1.76,0.9990724286045497,0.015391183085739613
233,14435,3.0,1.79,0.9990684323148353,0.007938218303024769
234,14488,1.0,1.78,0.9990644360411061,0.022896407172083855
235,14546,2.0,1.79,0.9990604397833619,0.007931611500680447
236,14611,1.0,1.77,0.9990564435416027,0.0229424349963665
237,14695,8.0,1.82,0.9990524473158285,0.007844321429729462
238,14769,3.0,1.83,0.9990484511060392,0.03043106570839882
239,14818,1.0,1.78,0.9990444549122348,0.0228885430842638
240,14880,2.0,1.76,0.9990404587344152,0.0006147089879959822
241,14943,2.0,1.77,0.9990364625725802,0.007955554872751236
242,15000,1.0,1.78,0.9990324664267298,0.00777695095166564
243,15075,1.0,1.79,0.9990284702968641,0.015389230102300644
244,15139,2.0,1.79,0.9990244741829829,0.008006920106709003
245,15194,2.0,1.8,0.9990204780850862,0.015482829883694649
246,15255,2.0,1.82,0.9990164820031738,0.0006124036153778434
247,15301,1.0,1.81,0.9990124859372458,0.015442753210663795
248,15369,3.0,1.84,0.9990084898873021,0.03771597146987915
249,15446,3.0,1.86,0.9990044938533426,0.0004097638593520969
250,15510,2.0,1.87,0.9990004978353672,0.015395153313875198
251,15590,2.0,1.88,0.9989965018333758,0.02290085330605507
252,15674,1.0,1.85,0.9989925058473685,0.022707756608724594
253,15727,1.0,1.85,0.9989885098773451,0.030205270275473595
254,15786,1.0,1.84,0.9989845139233056,0.022947032004594803
255,15825,0.0,1.81,0.9989805179852499,0.000606346526183188
256,15873,1.0,1.81,0.998976522063178,0.037410467863082886
257,15946,3.0,1.83,0.9989725261570898,0.0007265293970704079
258,16004,1.0,1.84,0.9989685302669852,0.02264615148305893
259,16063,1.0,1.83,0.9989645343928641,0.015355641022324562
260,16120,2.0,1.81,0.9989605385347265,0.015362869948148727
261,16180,2.0,1.8,0.9989565426925724,0.029673293232917786
262,16257,2.0,1.79,0.9989525468664017,0.022445345297455788
263,16343,4.0,1.81,0.9989485510562142,0.008292851969599724
264,16431,4.0,1.84,0.99894455526201,0.022605258971452713
265,16483,1.0,1.84,0.9989405594837889,0.0010414277203381062
266,16541,0.0,1.79,0.9989365637215509,0.008144651539623737
267,16608,3.0,1.82,0.9989325679752961,0.0010623593116179109
268,16642,0.0,1.82,0.9989285722450242,0.0007045004749670625
269,16701,2.0,1.83,0.9989245765307352,0.008027640171349049
270,16787,4.0,1.83,0.9989205808324291,0.015344588086009026
271,16827,0.0,1.81,0.9989165851501057,0.022711699828505516
272,16895,3.0,1.84,0.9989125894837652,0.015472174622118473
273,16967,3.0,1.86,0.9989085938334072,0.030235087499022484
274,17037,3.0,1.77,0.9989045981990319,0.015428612940013409
275,17093,2.0,1.75,0.9989006025806391,0.023113930597901344
276,17188,3.0,1.77,0.9988966069782287,0.0772174820303917
277,17253,1.0,1.76,0.9988926113918007,0.0005393191240727901
278,17292,0.0,1.74,0.9988886158213551,0.015368440188467503
279,17373,3.0,1.72,0.9988846202668918,0.007975379005074501
280,17432,2.0,1.72,0.9988806247284108,0.02304581180214882
281,17503,1.0,1.72,0.9988766292059118,0.008066324517130852
282,17567,1.0,1.72,0.9988726336993949,0.007910308428108692
283,17611,1.0,1.71,0.9988686382088602,0.0003293527115602046
284,17680,3.0,1.74,0.9988646427343073,0.015423780307173729
285,17736,0.0,1.72,0.9988606472757363,0.015656664967536926
286,17793,2.0,1.74,0.9988566518331472,0.00037694984348490834
287,17849,1.0,1.74,0.9988526564065399,0.007848053239285946
288,17890,0.0,1.72,0.9988486609959142,0.015435034409165382
289,17938,0.0,1.72,0.9988446656012702,0.015483038499951363
290,17987,1.0,1.7,0.9988406702226078,0.007880046963691711
291,18065,3.0,1.71,0.9988366748599269,0.00027164313360117376
292,18124,2.0,1.72,0.9988326795132274,0.00794942770153284
293,18191,3.0,1.74,0.9988286841825094,0.06233847141265869
294,18252,2.0,1.75,0.9988246888677726,0.007766301278024912
295,18316,2.0,1.75,0.9988206935690171,0.007907133549451828
296,18351,0.0,1.73,0.9988166982862429,0.015694884583353996
297,18420,2.0,1.74,0.9988127030194497,0.023157788440585136
298,18477,2.0,1.75,0.9988087077686376,0.007870211265981197
299,18524,1.0,1.75,0.9988047125338065,0.00018444743182044476
300,18580,1.0,1.74,0.9988007173149563,0.015453769825398922
301,18629,1.0,1.74,0.998796722112087,0.00020070899336133152
302,18676,1.0,1.73,0.9987927269251986,0.015501387417316437
303,18730,2.0,1.68,0.998788731754291,0.00793979037553072
304,18792,2.0,1.7,0.998784736599364,0.015344072133302689
305,18868,2.0,1.72,0.9987807414604175,0.03805868327617645
306,18928,0.0,1.7,0.9987767463374516,0.015550283715128899
307,19008,4.0,1.74,0.9987727512304663,0.00032060430385172367
308,19075,3.0,1.75,0.9987687561394614,0.015532284043729305
309,19133,2.0,1.74,0.9987647610644368,0.04539540037512779
310,19192,2.0,1.74,0.9987607660053925,0.015348323620855808
311,19254,2.0,1.73,0.9987567709623285,0.015202067792415619
312,19298,1.0,1.74,0.9987527759352447,0.03013666346669197
313,19350,1.0,1.74,0.998748780924141,0.0007804278866387904
314,19402,1.0,1.74,0.9987447859290173,0.0008636471466161311
315,19452,2.0,1.73,0.9987407909498736,0.0007384036434814334
316,19531,4.0,1.73,0.9987367959867097,0.037111811339855194
317,19585,1.0,1.73,0.9987328010395258,0.02986898086965084
318,19621,0.0,1.73,0.9987288061083216,0.015375979244709015
319,19679,2.0,1.74,0.9987248111930972,0.01554838940501213
320,19747,2.0,1.74,0.9987208162938525,0.008312302641570568
321,19796,1.0,1.75,0.9987168214105873,0.022605974227190018
322,19847,2.0,1.77,0.9987128265433016,0.008340883068740368
323,19905,1.0,1.75,0.9987088316919954,0.01538962870836258
324,19999,3.0,1.78,0.9987048368566687,0.0010548954596742988
325,20062,3.0,1.8,0.9987008420373212,0.022736258804798126
326,20122,2.0,1.8,0.9986968472339531,0.015442105941474438
327,20190,1.0,1.8,0.9986928524465641,0.02380666509270668
328,20222,0.0,1.78,0.9986888576751544,0.02396840788424015
329,20302,5.0,1.8,0.9986848629197237,0.024142388254404068
330,20346,0.0,1.77,0.998680868180272,0.023347223177552223
331,20423,3.0,1.8,0.9986768734567993,0.03895539417862892
332,20507,4.0,1.83,0.9986728787493055,0.00039583377656526864
333,20573,2.0,1.82,0.9986688840577905,0.00038747163489460945
334,20632,2.0,1.83,0.9986648893822543,0.008215484209358692
335,20682,1.0,1.82,0.9986608947226967,0.0005270217079669237
336,20748,3.0,1.84,0.9986569000791178,0.022807013243436813
337,20850,5.0,1.81,0.9986529054515174,0.0006298150983639061
338,20894,1.0,1.79,0.9986489108398956,0.015247155912220478
339,20951,2.0,1.8,0.9986449162442522,0.008228765800595284
340,21002,1.0,1.79,0.9986409216645873,0.0005092822830192745
341,21070,2.0,1.79,0.9986369271009006,0.015548834577202797
342,21138,3.0,1.81,0.9986329325531922,0.0008085322333499789
343,21185,1.0,1.81,0.998628938021462,0.031001703813672066
344,21262,3.0,1.82,0.99862494350571,0.008144980296492577
345,21301,0.0,1.8,0.9986209490059359,0.00784345157444477
346,21351,0.0,1.78,0.9986169545221398,0.008282577618956566
347,21424,3.0,1.8,0.9986129600543218,0.030737226828932762
348,21492,3.0,1.8,0.9986089656024816,0.0005350341671146452
349,21558,1.0,1.78,0.9986049711666192,0.030962716788053513
350,21606,1.0,1.77,0.9986009767467345,0.015661662444472313
351,21662,1.0,1.76,0.9985969823428276,0.02305290475487709
352,21753,5.0,1.8,0.9985929879548981,0.01571919582784176
353,21835,3.0,1.82,0.9985889935829463,0.008196914568543434
354,21872,0.0,1.81,0.998584999226972,0.030617382377386093
355,21916,0.0,1.81,0.9985810048869751,0.02271423488855362
356,21955,0.0,1.8,0.9985770105629556,0.022611385211348534
357,22008,1.0,1.78,0.9985730162549133,0.023040011525154114
358,22061,1.0,1.78,0.9985690219628484,0.008360534906387329
359,22114,2.0,1.79,0.9985650276867605,0.008277568966150284
360,22169,0.0,1.77,0.9985610334266497,0.008359543979167938
361,22232,2.0,1.77,0.998557039182516,0.023092715069651604
362,22313,4.0,1.79,0.9985530449543593,0.00829876959323883
363,22391,3.0,1.78,0.9985490507421795,0.00805747788399458
364,22498,5.0,1.79,0.9985450565459765,0.01551714539527893
365,22542,0.0,1.78,0.9985410623657502,0.023117123171687126
366,22586,1.0,1.79,0.9985370682015008,0.015678443014621735
367,22651,3.0,1.79,0.998533074053228,0.008372415788471699
368,22706,2.0,1.81,0.9985290799209318,0.0011035503121092916
369,22793,5.0,1.84,0.9985250858046121,0.015454987995326519
370,22838,0.0,1.8,0.9985210917042688,0.008391142822802067
371,22907,2.0,1.82,0.998517097619902,0.00821679923683405
372,22969,2.0,1.81,0.9985131035515116,0.015691105276346207
373,23041,3.0,1.81,0.9985091094990973,0.0158451646566391
374,23096,1.0,1.79,0.9985051154626593,0.008051634766161442
375,23150,1.0,1.78,0.9985011214421975,0.02337806299328804
376,23228,3.0,1.78,0.9984971274377117,0.00805375725030899
377,23288,2.0,1.79,0.9984931334492019,0.008134561590850353
378,23342,0.0,1.79,0.9984891394766681,0.031054262071847916
379,23391,1.0,1.77,0.9984851455201101,0.03165530785918236
380,23472,3.0,1.78,0.9984811515795281,0.0003895192057825625
381,23546,2.0,1.79,0.9984771576549217,0.01571623608469963
382,23639,5.0,1.83,0.9984731637462911,0.008381491526961327
383,23686,1.0,1.83,0.9984691698536361,0.008540848270058632
384,23739,2.0,1.82,0.9984651759769567,0.008014005608856678
385,23830,5.0,1.87,0.9984611821162528,0.00826095137745142
386,23881,1.0,1.86,0.9984571882715243,0.0002937862300314009
387,23961,3.0,1.88,0.9984531944427713,0.0007856062729842961
388,24010,1.0,1.89,0.9984492006299934,0.0007323710015043616
389,24086,3.0,1.92,0.9984452068331909,0.00807930901646614
390,24160,3.0,1.94,0.9984412130523636,0.015499038621783257
391,24209,1.0,1.92,0.9984372192875114,0.007974484004080296
392,24274,1.0,1.91,0.9984332255386342,0.0004357674333732575
393,24353,3.0,1.91,0.9984292318057321,0.015810705721378326
394,24420,2.0,1.91,0.9984252380888048,0.008042574860155582
395,24473,1.0,1.9,0.9984212443878524,0.008050795644521713
396,24550,4.0,1.94,0.9984172507028748,0.00013693873188458383
397,24631,3.0,1.95,0.998413257033872,0.008305353112518787
398,24696,0.0,1.93,0.9984092633808438,0.015839988365769386
399,24751,2.0,1.94,0.9984052697437903,0.015847448259592056
400,24833,5.0,1.98,0.9984012761227113,0.03164289891719818
401,24900,2.0,1.99,0.9983972825176068,0.023682372644543648
402,24969,4.0,2.02,0.9983932889284768,0.00039894477231428027
403,25016,1.0,2.01,0.9983892953553211,0.0235494002699852
404,25100,2.0,2.01,0.9983853017981397,0.022993054240942
405,25159,1.0,2.0,0.9983813082569325,0.015637889504432678
406,25230,3.0,2.03,0.9983773147316994,0.022835958749055862
407,25308,5.0,2.04,0.9983733212224405,0.0006567923119291663
408,25384,3.0,2.04,0.9983693277291555,0.0009313031332567334
409,25450,2.0,2.04,0.9983653342518446,0.008089382201433182
410,25486,0.0,2.02,0.9983613407905075,0.008314171805977821
411,25543,2.0,2.02,0.9983573473451444,0.0232798270881176
412,25595,1.0,2.02,0.998353353915755,0.0004435632436070591
413,25671,3.0,2.04,0.9983493605023394,0.0008246471406891942
414,25745,2.0,2.05,0.9983453671048973,0.022916333749890327
415,25810,2.0,2.05,0.9983413737234289,0.022936174646019936
416,25869,2.0,2.03,0.998337380357934,0.00793398730456829
417,25943,2.0,2.04,0.9983333870084126,0.007776993792504072
418,26000,2.0,2.06,0.9983293936748645,0.00043938064482063055
419,26047,1.0,2.05,0.9983254003572898,0.0005192130338400602
420,26094,0.0,2.03,0.9983214070556884,0.03826427087187767
421,26152,2.0,2.04,0.9983174137700601,0.008287448436021805
422,26207,1.0,2.03,0.9983134205004051,0.023130550980567932
423,26254,1.0,2.03,0.998309427246723,0.00806246604770422
424,26328,2.0,2.02,0.9983054340090141,0.023010268807411194
425,26375,1.0,2.0,0.998301440787278,0.008296841755509377
426,26433,2.0,2.0,0.9982974475815148,0.01568361185491085
427,26495,2.0,2.01,0.9982934543917245,0.008152743801474571
428,26527,0.0,2.01,0.9982894612179068,0.023189350962638855
429,26586,2.0,1.98,0.998285468060062,0.000744517776183784
430,26637,1.0,1.99,0.9982814749181897,0.008246260695159435
431,26724,4.0,2.0,0.99827748179229,0.007928937673568726
432,26797,1.0,1.97,0.9982734886823629,0.015655964612960815
433,26878,2.0,1.97,0.9982694955884082,0.0005989150376990438
434,26925,0.0,1.95,0.9982655025104258,0.01565888524055481
435,26965,0.0,1.94,0.9982615094484157,0.015663914382457733
436,27033,3.0,1.94,0.9982575164023779,0.01652676798403263
